EJERCICIO,NRO_OP,FECH_OP,LUG_EMI,CODIGO_FF,JURISDICCION,CODIGO_UE,COD_PROV,TIPO_OP,ESTADO_OP,TIPO_DOC,NRO_DOC,ANIO_DOC,NRO_CANCE,CONFIRMADO,FECH_CONFIRM,IMPORTE_TOTAL,IMPORTE_LIQUIDO,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,CONCEPTO,OBSERVACIONES,COD_EMP,IMPORTE_BONIFICACION,IMPORTE_DEDUCCIONES,ASIENTO,ASIENTO_ANUL,MONTO_SIN_IVA,DEUDA,BLOQUEADA,RECURSO,PERCIBIDO,NO_PAGADO,PAGADO,RECO_DEU_ORDEN,RECO_DEU_EJERCICIO,RECO_DEU_COMPRA,RECO_DEU_COMPRA_EJER,F931,SICORE
2026,2010,2026-04-14 00:00:00,GMADA,132,1110109000,13,50008,P,C,,,,1220,S,2026-04-14 00:00:00,1296275.8,1296275.8,1,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,1296275.8,N,,,,,,,,,,,N
2026,2011,2026-04-14 00:00:00,GMADA,131,1110111000,3,50008,P,C,,,,1220,S,2026-04-14 00:00:00,5248158.21,5248158.21,1,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,5248158.21,N,,,,,,,,,,,N
2026,2012,2026-04-14 00:00:00,GMADA,110,1110112000,19,50008,P,C,,,,1220,S,2026-04-14 00:00:00,557379.99,557379.99,1,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,557379.99,N,,,,,,,,,,,N
2026,2013,2026-04-14 00:00:00,GMADA,110,1110113000,20,50008,P,C,,,,1220,S,2026-04-14 00:00:00,6825999.51,6825999.51,1,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,6825999.51,N,,,,,,,,,,,N
2026,2014,2026-04-14 00:00:00,GMADA,110,1110115000,22,50008,P,C,,,,1220,S,2026-04-14 00:00:00,284340.31,284340.31,2,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,284340.31,N,,,,,,,,,,,N
2026,2015,2026-04-14 00:00:00,GMADA,110,1110118000,25,50008,P,C,,,,1220,S,2026-04-14 00:00:00,4547015.16,4547015.16,2,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,4547015.16,N,,,,,,,,,,,N
2026,2016,2026-04-14 00:00:00,GMADA,110,1110118000,25,50008,P,C,,,,1220,S,2026-04-14 00:00:00,20797981.94,20761764.48,2,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,36217.46,,,20797981.94,N,,,,,,,,,,,N
2026,2017,2026-04-14 00:00:00,GMADA,110,1110118000,25,50008,P,C,,,,1220,S,2026-04-14 00:00:00,4714073.0,4714073.0,2,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,4714073.0,N,,,,,,,,,,,N
2026,2018,2026-04-14 00:00:00,GMADA,110,1110118000,25,50008,P,C,,,,1220,S,2026-04-14 00:00:00,1365964.41,1365964.41,2,,,,Generado Automaticámente - Periodo 3/2026 - Tipo/Grupo HEX/23,,0.0,0.0,,,1365964.41,N,,,,,,,,,,,N
2026,2019,2026-04-14 00:00:00,GMADA,,1110102000,2,50057,N,C,,,,1519,S,2026-04-14 00:00:00,304906.78,304906.78,1,,,EMBARGOS,,,0.0,0.0,14794,,304906.78,N,N,,,,,,,,,S,S
2026,2020,2026-04-14 00:00:00,GMADA,110,1110118000,25,2078,P,C,,,,1211,S,2026-04-14 00:00:00,45000.0,45000.0,1,,,ploteado,,,0.0,0.0,,,45000.0,N,N,,,,,,,,,,S
2026,2021,2026-04-14 00:00:00,GMADA,131,1110111000,3,50087,P,C,,,,1235,S,2026-04-14 00:00:00,280000.0,280000.0,1,,,COPRES,,,0.0,0.0,,,231404.96,N,N,12.1.03.03,0.0,5348158.21,97295126.62,,,,,,S
2026,2022,2026-04-14 00:00:00,GMADA,110,1110113000,20,50087,P,C,,,,1235,S,2026-04-14 00:00:00,6000000.0,6000000.0,1,,,COPRES,,,0.0,0.0,,,4958677.69,N,N,,,,,,,,,,S
2026,2023,2026-04-14 00:00:00,GMADA,131,1110104000,5,50087,P,C,,,,1235,S,2026-04-14 00:00:00,1488000.0,1488000.0,1,,,COPRES,,,0.0,0.0,,,1229752.07,N,N,12.1.20.00,0.0,0.0,2418000.0,,,,,,S
2026,2024,2026-04-14 00:00:00,GMADA,131,1110106000,7,50087,P,C,,,,1235,S,2026-04-14 00:00:00,300000.0,300000.0,1,,,COPRES,,,0.0,0.0,,,247933.88,N,N,12.1.20.00,0.0,0.0,0.0,,,,,,S
2026,2025,2026-04-14 00:00:00,GMADA,110,1110102000,2,50087,P,C,,,,1235,S,2026-04-14 00:00:00,161360.0,161360.0,2,,,COPRES,,,0.0,0.0,,,133355.37,N,N,,,,,,,,,,S
2026,2026,2026-04-14 00:00:00,GMADA,131,1110104000,5,2869,P,C,,,,1263,S,2026-04-14 00:00:00,1563876.0,1533995.52,1,,,carne,,,0.0,29880.48,,,1292459.5,N,N,12.1.28.00,0.0,12017537.18,124674482.44,,,,,,S
2026,2027,2026-04-14 00:00:00,GMADA,131,1110104000,5,2869,P,C,,,,1263,S,2026-04-14 00:00:00,1390980.0,1353522.5,2,,,carne,,,0.0,37457.5,,,1149570.24,N,N,12.1.28.00,0.0,13581413.18,124674482.44,,,,,,S
2026,2028,2026-04-14 00:00:00,GMADA,132,1110118000,25,1514,P,C,,,,1274,S,2026-04-14 00:00:00,5691000.0,5548031.22,1,,,Combustible,,,0.0,142968.78,,,4703305.78,N,N,11.4.03.02,0.0,0.0,40411354.69,,,,,,S
2026,2029,2026-04-14 00:00:00,GMADA,132,1110118000,25,1514,P,C,,,,1274,S,2026-04-14 00:00:00,2343000.0,2271788.29,1,,,aceites,,,0.0,71211.71,,,1936363.63,N,N,11.4.03.02,0.0,5691000.0,40411354.69,,,,,,S
2026,2030,2026-04-14 00:00:00,GMADA,110,1110112000,19,3075,P,C,,,,1237,S,2026-04-14 00:00:00,122500.0,119070.0,1,,,PROD DE LIMP,,,0.0,3430.0,,,101239.66,N,N,,,,,,,,,,S
2026,2031,2026-04-14 00:00:00,GMADA,110,1110112000,19,3075,P,C,,,,1237,S,2026-04-14 00:00:00,122500.0,119070.0,1,,,lavandina,,,0.0,3430.0,,,101239.66,N,N,,,,,,,,,,S
2026,2032,2026-04-14 00:00:00,GMADA,110,1110108000,14,3482,P,C,,,,1233,S,2026-04-14 00:00:00,400000.0,400000.0,1,,,SERV,,,0.0,0.0,,,400000.0,N,N,,,,,,,,,,S
2026,2033,2026-04-14 00:00:00,GMADA,110,1110108000,14,1494,P,C,,,,1236,S,2026-04-14 00:00:00,45000.0,44460.0,1,,,comisiones,,,0.0,540.0,,,37190.08,N,N,,,,,,,,,,S
2026,2034,2026-04-14 00:00:00,GMADA,131,1110111000,3,3297,P,C,,,,1264,S,2026-04-14 00:00:00,489000.0,475308.0,1,,,bomba hid.,,,0.0,13692.0,,,404132.23,N,N,12.1.03.03,0.0,380000.0,102543284.83,,,,,,S
2026,2035,2026-04-14 00:00:00,GMADA,131,1110111000,3,3441,P,C,,,,1255,S,2026-04-14 00:00:00,180000.0,180000.0,1,,,pan,,,0.0,0.0,,,180000.0,N,N,12.1.03.03,0.0,869000.0,102543284.83,,,,,,S
2026,2036,2026-04-14 00:00:00,GMADA,131,1110111000,3,2680,P,C,,,,1266,S,2026-04-14 00:00:00,488500.0,484462.81,1,,,cargas de gas,,,0.0,4037.19,,,403719.0,N,N,12.1.03.03,0.0,1049000.0,102543284.83,,,,,,S
2026,2037,2026-04-14 00:00:00,GMADA,131,1110111000,3,1530,P,C,,,,1265,S,2026-04-14 00:00:00,253764.64,250516.54,1,,,cerradura,,,0.0,3248.1,,,209722.84,N,N,12.1.03.03,0.0,1537500.0,102543284.83,,,,,,S
2026,2038,2026-04-14 00:00:00,GMADA,131,1110111000,3,163,P,C,,,,1592,S,2026-04-14 00:00:00,7783030.0,7371005.42,1,,,rep,,,0.0,412024.58,,,6432256.19,N,N,12.1.03.03,0.0,1791264.64,102543284.83,,,,,,S
2026,2039,2026-04-14 00:00:00,GMADA,110,1110118000,25,3521,P,C,,,,1407,S,2026-04-14 00:00:00,420000.0,414960.0,1,,,reparac de cargad,,,0.0,5040.0,,,420000.0,N,N,,,,,,,,,,S
2026,2040,2026-04-14 00:00:00,GMADA,110,1110118000,25,3521,P,C,,,,1590,S,2026-04-14 00:00:00,1480000.0,1462240.0,1,,,servs de herreria,,,0.0,17760.0,,,1480000.0,N,N,,,,,,,,,,S
2026,2041,2026-04-14 00:00:00,GMADA,131,1110103000,3,2636,P,C,EXPED,1811,2021,1241,S,2026-04-14 00:00:00,772200.0,741107.78,1,,,Reg.Comp. 9294/2025 puerta,,,0.0,31092.22,,,638181.81,N,N,12.1.34.00,0.0,0.0,0.0,,,,,,S
2026,2042,2026-04-14 00:00:00,GMADA,131,1110104000,5,395,P,C,,,,1256,S,2026-04-14 00:00:00,197600.0,192857.6,1,,,Insumos laboratorio,,,0.0,4742.4,,,163305.78,N,N,12.1.28.00,0.0,14972393.18,124674482.44,,,,,,S
2026,2043,2026-04-14 00:00:00,GMADA,131,1110104000,5,395,P,C,,,,1256,S,2026-04-14 00:00:00,97345.0,95008.8,1,,,estudios médicos,,,0.0,2336.2,,,80450.41,N,N,12.1.28.00,0.0,15169993.18,124674482.44,,,,,,S
2026,2044,2026-04-14 00:00:00,GMADA,131,1110104000,5,2883,P,C,,,,1258,S,2026-04-14 00:00:00,305158.37,296613.97,1,,,insumos,,,0.0,8544.4,,,252197.0,N,N,12.1.31.00,0.0,7759623.22,48050841.8,,,,,,S
2026,2045,2026-04-14 00:00:00,GMADA,131,1110104000,5,3246,P,C,,,,1257,S,2026-04-14 00:00:00,121513.19,119082.99,1,,,medicamentos,,,0.0,2430.2,,,100424.12,N,N,12.1.28.00,0.0,15267338.18,124674482.44,,,,,,S
2026,2046,2026-04-14 00:00:00,GMADA,131,1110104000,5,527,P,C,,,,1259,S,2026-04-14 00:00:00,67700.0,65533.6,1,,,Reg.Comp. 7571/2025 rueda camilla ambulancia,,,0.0,2166.4,,,55950.41,N,N,12.1.31.00,0.0,8064781.59,48050841.8,,,,,,S
2026,2047,2026-04-14 00:00:00,GMADA,131,1110104000,5,527,P,C,,,,1259,S,2026-04-14 00:00:00,115760.0,112055.7,1,,,Reg.Comp. 6361/2025 utiles,,,0.0,3704.3,,,95669.42,N,N,12.1.31.00,0.0,8132481.59,48050841.8,,,,,,S
2026,2048,2026-04-14 00:00:00,GMADA,131,1110104000,5,527,P,C,,,,1259,S,2026-04-14 00:00:00,42350.0,40994.8,1,,,insumos hosps,,,0.0,1355.2,,,35000.0,N,N,12.1.28.00,0.0,15388851.37,124674482.44,,,,,,S
2026,2049,2026-04-14 00:00:00,GMADA,131,1110104000,5,527,P,C,,,,1259,S,2026-04-14 00:00:00,82628.0,79983.9,1,,,insumos hosps,,,0.0,2644.1,,,68287.6,N,N,12.1.28.00,0.0,15431201.37,124674482.44,,,,,,S
2026,2050,2026-04-14 00:00:00,GMADA,131,1110104000,5,527,P,C,,,,1259,S,2026-04-14 00:00:00,112960.0,109345.3,1,,,utiles,,,0.0,3614.7,,,93355.37,N,N,12.1.31.00,0.0,8248241.59,48050841.8,,,,,,S
2026,2051,2026-04-14 00:00:00,GMADA,131,1110104000,5,527,P,C,,,,1259,S,2026-04-14 00:00:00,117880.0,114107.9,1,,,insumos,,,0.0,3772.1,,,97421.48,N,N,12.1.28.00,0.0,15513829.37,124674482.44,,,,,,S
2026,2052,2026-04-14 00:00:00,GMADA,131,1110104000,5,527,P,C,,,,1259,S,2026-04-14 00:00:00,151950.0,147087.6,1,,,insumos hosps,,,0.0,4862.4,,,125578.51,N,N,12.1.28.00,0.0,15631709.37,124674482.44,,,,,,S
2026,2164,2026-04-17 00:00:00,GMADA,131,1110111000,3,2410,P,C,,,,1335,S,2026-04-17 00:00:00,820000.0,820000.0,1,,,reparac,,,0.0,0.0,,,820000.0,N,N,12.1.03.03,0.0,7783030.0,104334549.47,,,,,,S
2026,2165,2026-04-17 00:00:00,GMADA,131,1110104000,5,3356,P,C,,,,1353,S,2026-04-17 00:00:00,153000.0,153000.0,1,,,pescado,,,0.0,0.0,,,153000.0,N,N,12.1.28.00,0.0,130414808.76,140080356.81,,,,,,S
2026,2166,2026-04-17 00:00:00,GMADA,131,1110104000,5,3356,P,C,,,,1353,S,2026-04-17 00:00:00,68000.0,68000.0,1,,,ALIMENTOS,,,0.0,0.0,,,68000.0,N,N,12.1.31.00,0.0,69767922.5,57926983.39,,,,,,S
2026,2167,2026-04-17 00:00:00,GMADA,131,1110104000,5,3356,P,C,,,,1353,S,2026-04-17 00:00:00,135000.0,135000.0,2,,,pescado,,,0.0,0.0,,,135000.0,N,N,12.1.28.00,0.0,101799674.1,168848491.47,,,,,,S
2026,2168,2026-04-17 00:00:00,GMADA,131,1110104000,5,3356,P,C,,,,1353,S,2026-04-17 00:00:00,90000.0,90000.0,1,,,pescado,,,0.0,0.0,,,90000.0,N,N,12.1.28.00,0.0,97767052.95,173016112.62,,,,,,S
2026,2169,2026-04-17 00:00:00,GMADA,131,1110104000,5,3356,P,C,,,,1353,S,2026-04-17 00:00:00,60300.0,60300.0,1,,,pescado,,,0.0,0.0,,,60300.0,N,N,12.1.28.00,0.0,97857052.95,173016112.62,,,,,,S
2026,2170,2026-04-17 00:00:00,GMADA,131,1110104000,5,3356,P,C,,,,1353,S,2026-04-17 00:00:00,59500.0,59500.0,1,,,pescado,,,0.0,0.0,,,59500.0,N,N,12.1.28.00,0.0,97917352.95,173016112.62,,,,,,S
2026,2171,2026-04-17 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,1313,S,2026-04-17 00:00:00,93670.0,76060.04,1,,,,Generado Automaticámente - Periodo 4/2026 - Tipo/Grupo 52/7,,0.0,17609.96,,,93670.0,N,,,,,,,,,,,N
2026,2172,2026-04-17 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,1313,S,2026-04-17 00:00:00,257640.0,209203.68,1,,,,Generado Automaticámente - Periodo 4/2026 - Tipo/Grupo 52/7,,0.0,48436.32,,,257640.0,N,,,,,,,,,,,N
2026,2173,2026-04-17 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,1313,S,2026-04-17 00:00:00,70300.0,57083.6,1,,,,Generado Automaticámente - Periodo 4/2026 - Tipo/Grupo 52/7,,0.0,13216.4,,,70300.0,N,,,,,,,,,,,N
