EJERCICIO,NRO_ADJUDIC,NRO_COTI,DELEG_SOLIC,NRO_SOLIC,COD_PROV,FECH_ADJUD,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,ESTADO,FECH_ANUL,MOTIVO_ANUL,FECH_ENTREGA,OBSERVACIONES,COND_PAGO,DESC_COND_PAGO,NRO_LLAMADO,CERRADA
2026,171,171,1,165,1213,2026-01-13 00:00:00,SUM,196,2025,O,,,,"PRESUPUESTO N° 2663 de ""de las misiones"" Para el taller de carpintería",000115,,1,N
2026,173,173,1,166,33,2026-01-13 00:00:00,SUM,268,2026,O,,,,"RENOVACION DE POLIZA, PCIA SEGUROS (33), POLIZA 3374535",000115,,1,N
2026,476,479,1,525,3287,2026-01-28 00:00:00,PRESU,1854,2026,O,,,,"PRESUPUESTO 1854, AVELLANEDA 7163",000000,,1,N
2026,479,482,1,519,3448,2026-01-28 00:00:00,PRESU,0,2026,O,,,,"PRESUPUESTO de ""Sabina Anahí Flores "" Regalo para egresados de La Casita de Chocolate",000000,,1,N
2026,481,484,1,520,441,2026-01-28 00:00:00,SUM,486,2026,O,,,,"PRESUPUESTO 1811,MATIENZO PAOLA",000115,,1,N
2026,484,488,1,516,3075,2026-01-28 00:00:00,PRESU,69,2026,O,,,,"PROV. JUAN MARTIN CORREA PRESUP.0069,0068 PARA CEMENTERIO Y DEFENSA CIVIL RIEGO",000000,,1,N
2026,485,489,1,517,3296,2026-01-28 00:00:00,SUM,482,2026,O,,,,"PRESUPUESTO N° 0003-00003448 de ""PInturería Concepto S: Cap I"" Para pintar casa del Programa Envión (adentro)",000115,,1,N
2026,486,490,1,513,826,2026-01-28 00:00:00,PRESU,2640,2026,O,,,,PROV.DUENDE AZUL PRESUP 2640 COMISION A LA PLATA POR REPUESTOS,000000,,1,N
2026,487,491,1,510,1259,2026-01-28 00:00:00,PRESU,30023,2026,O,,,,"PRESUPUESTO 30023, SUC DANNUNZIO JORGE",000000,,1,N
2026,488,492,1,514,2403,2026-01-28 00:00:00,SUM,493,2026,O,,,,PROV.BIGORITO LEONARDO PRESUP.0091 REPARACION PARA VW13180 HKO983,000115,,1,N
2026,244,244,1,245,295,2026-01-14 00:00:00,SUM,183,2026,O,,,,"PRESUPUESTO 119 CRISALDO GUZMAN BOMBA TRIFASICA PARA LLENADO TANQUE AGUA QUE ABASTECE LA GUARDIA , CONSULTORIO EXTERNOS, BAÑOS PUBLICOS",000115,,1,N
2026,214,214,1,186,3395,2026-01-14 00:00:00,SUM,232,2026,O,,,,PROV. BATERIA  EL PELA  PRESUP.22315 BATERIA PARA PALA SDLG 936 CII58,000115,,1,N
2026,215,215,1,188,2538,2026-01-14 00:00:00,SUM,238,2026,O,,,,CORRESPONDE PRESUPUESTO RICOTTI FRANCO - CASER DOMINIO FAZ81,000115,,1,N
2026,216,216,1,189,2450,2026-01-14 00:00:00,SUM,217,2026,O,,,,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",000115,,1,N
2026,217,217,1,198,1266,2026-01-14 00:00:00,SUM,105,2026,O,,,," RENOVACION DE ABONO DE ALARMA, 1° CUATRIMESTRE, EXPTE 20/2025",000115,,1,N
2026,218,218,1,243,57,2026-01-14 00:00:00,SUM,146,2026,O,,,,IMPRENTA EL ARGENTINO. IRMA CRISTINA BONOMI. PRESUPUESTO Nº 548.DIAGNOSTICO POR IMAGENES.,000115,,1,N
2026,219,219,1,239,2369,2026-01-14 00:00:00,SUM,176,2026,O,,,,PROV. MERCEDES LA PLATA PRESUP.186858 REPARACION PARA IVECO PJY978,000115,,1,N
2026,220,220,1,240,313,2026-01-14 00:00:00,SUM,179,2026,O,,,,PROV. ATREUCO PUEL COMBUSTIBLE PARA MAQUINAS Y CAMIONES DE ESTA SECRETARIA,000115,,1,N
2026,221,221,1,241,1994,2026-01-14 00:00:00,SUM,182,2026,O,,,,PROV. ANDINA 1923 S.A   SERVICIO  DE FLETES PREVISION ANUAL,000115,,1,N
2026,222,223,1,223,2538,2026-01-14 00:00:00,SUM,203,2026,A,2026-01-20 00:00:00,ADMINI,,FRANCO RICOTTI - PRESUPUESTO N° 10/12/2025 MOVIL 9 DOMINIO: AB039OI,000115,,1,N
2026,224,224,1,224,1138,2026-01-14 00:00:00,SUM,195,2026,A,2026-01-28 00:00:00,ADMINI,,PEREZ JORGE- PRESUPUESTO N° 282190 (COCINA) DESDE 16/12/25 AL 23/12/25,000115,,1,N
2026,225,226,1,225,850,2026-01-14 00:00:00,SUM,198,2026,O,,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014647 (LABORATORIO DE ANALISIS),000115,,1,N
2026,228,228,1,226,3287,2026-01-14 00:00:00,SUM,204,2026,O,,,,HISPANOGRAF. PRESUPUESTO Nº 01849.BROMATOLOGIA.,000115,,1,N
2026,229,229,1,227,2595,2026-01-14 00:00:00,SUM,205,2026,O,,,,"IVANPER REPUESTOS. PRESUPUESTOS Nº 7871,8018.DOMINIOS MOVBILES: PAA 334, AA 775 QW,AE 619 QS,AG 180 HE.",000115,,1,N
2026,231,231,1,228,850,2026-01-14 00:00:00,SUM,210,2026,O,,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014651 (LABORATORIO DE ANALISIS),000115,,1,N
2026,233,233,1,229,285,2026-01-14 00:00:00,SUM,212,2026,O,,,,RADIOGAFICAOESTE- PRESUPUESTO N° 100052481 (LABORATORIO DE ANALISIS),000115,,1,N
2026,235,235,1,230,3075,2026-01-14 00:00:00,SUM,187,2026,O,,,,Corresponde presupuesto N° 0001-00000065 - Correa Lorente Juan Martin,000115,,1,N
2026,237,238,1,231,2593,2026-01-14 00:00:00,SUM,145,2026,O,,,,"PREVISION de Balleto Urrutia, Juan Agustín",000115,,1,N
2026,241,240,1,232,2330,2026-01-14 00:00:00,SUM,147,2026,O,,,,Corresponde a Previsión de Combustible del Salado -  Desarrollo Social,000115,,1,N
2026,270,271,1,285,2843,2026-01-16 00:00:00,PRESU,6065,2026,O,,,,Presupuesto N°6976065-Fruteria EL NEGRÍN de Rost Tamara Para PROGRAMA ENVION.,000000,,1,N
2026,245,245,1,246,2960,2026-01-14 00:00:00,SUM,184,2026,A,2026-02-02 00:00:00,ADMINI,,GRANJA AVICOLA LAS MARIAS EDUARDO CARACCIOLI ENTREGAS HOSPITAL Y HOGAR DE ANCIANOS,000115,,1,N
2026,246,246,1,247,441,2026-01-14 00:00:00,SUM,175,2026,O,,,,ALPA PAPELERA  PAOLA AMELIA MATIENZO PRESUPUESTO N° 3846,000115,,1,N
2026,247,247,1,248,1489,2026-01-14 00:00:00,SUM,193,2026,O,,,,"RENOVACION POLIZA DE MALA PRAXIS1° TRIMESTRE,SMG(1489)",000115,,1,N
2026,248,248,1,251,2105,2026-01-14 00:00:00,SUM,30,2026,O,,,,Previsión Cambet Jorge,000115,,1,N
2026,249,249,1,252,2593,2026-01-14 00:00:00,SUM,27,2026,O,,,,"Balletto Urrutia Juan Agustín,previsión",000115,,1,N
2026,250,250,1,253,313,2026-01-14 00:00:00,SUM,26,2026,O,,,,Atreuco  Puel S.A.,000115,,1,N
2026,253,253,1,254,5,2026-01-14 00:00:00,SUM,25,2026,O,,,,"Andres Ponsa ,previsión Caser",000115,,1,N
2026,265,266,1,291,708,2026-01-15 00:00:00,PRESU,0,2026,O,,,,"POLIZA AP N° 13246152, SANCOR SEGUROS",000000,,1,N
2026,266,267,1,271,1879,2026-01-16 00:00:00,SUM,274,2026,O,,,,RODAMIENTOS TUYU- PRESUPUESTO N° 3032 ( BROMATOLOGIA) DOMINIO: AB437WY,000115,,1,N
2026,268,270,1,283,2869,2026-01-16 00:00:00,PRESU,945,2026,O,,,,MADA POY- PRESUPUESTO N° 0001-00000945 (COCINA) DESDE 26/12/25 AL 1/01/26,000000,,1,N
2026,269,269,1,272,1440,2026-01-16 00:00:00,SUM,271,2026,O,,,,QUALIMED- PRESUPUESTO N° 88 (FARMACIA),000115,,1,N
2026,303,304,1,323,2330,2026-01-19 00:00:00,SUM,328,2026,O,,,,PROV. COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,000115,,1,N
2026,273,274,1,273,1879,2026-01-16 00:00:00,SUM,275,2026,O,,,,RODAMIENTOS TUYU- PRESUPUESTO N° 3034 DOMINIO: KYV365,000115,,1,N
2026,281,282,1,274,441,2026-01-16 00:00:00,SUM,282,2026,A,2026-01-16 00:00:00,ERROR,,"PAPELERA ALPA. PAOLA AMELIA MATIENZO.,PRESUPUESTOS Nº 0002-00003848, 00003849.COCINA HOSPITAL, QUIROFANO.",000115,,1,N
2026,283,284,1,275,2209,2026-01-16 00:00:00,SUM,308,2026,O,,,,DURANTE JAVIER- PRESUPUESTO N° 0001-00000821 (HOGAR DE ANCIANOS) DESDE 23/12/25 AL 26/12/25,000115,,1,N
2026,284,286,1,276,527,2026-01-16 00:00:00,SUM,301,2026,O,,,,SERVIMED- PRESUPUESTO N° 7045/26 R (UTI),000115,,1,N
2026,286,287,1,322,2770,2026-01-16 00:00:00,PRESU,798,2026,O,,,,"PRESUPUESTO 798, MARTIN FERNANDO HIJO",000000,,1,N
2026,304,305,1,325,2627,2026-01-19 00:00:00,SUM,314,2026,O,,,,SANTA PAULA- PRESUPUESTO N° 0001-00002166 (COCINA) DESDE EL 13/01/26 AL 20/01/26,000115,,1,N
2026,306,307,1,326,1259,2026-01-19 00:00:00,SUM,315,2026,O,,,,ELECTRO DANNUNZIO. SUC DE DANNUNZIO JORGE N. PRESUPUESTO Nº 00029883.BROMATOLOGIA.,000115,,1,N
2026,308,309,1,328,2209,2026-01-19 00:00:00,SUM,313,2026,O,,,,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,000115,,1,N
2026,372,374,1,382,2969,2026-01-20 00:00:00,SUM,378,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Coop. Telefonica de Pinamar,000115,,1,N
2026,373,375,1,370,3445,2026-01-20 00:00:00,EXPED,26,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Alejandro Morales,000000,,1,N
2026,374,376,1,381,41,2026-01-20 00:00:00,EXPED,26,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Calandron Samuel,000000,,1,N
2026,375,377,1,394,1214,2026-01-20 00:00:00,SUM,412,2026,O,,,,Corresponde - ALQUILER SOCIEDAD ESPAÑOLA EXPTE N°  94/2025,000115,,1,N
2026,424,427,1,456,850,2026-01-23 00:00:00,PRESU,14778,2026,O,,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003- 00014778 (LABORATORIO DE ANALISIS),000000,,1,N
2026,437,440,1,472,850,2026-01-27 00:00:00,SUM,447,2026,O,,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014779 (LABORATORIO DE ANALISIS),000115,,1,N
2026,438,441,1,473,2883,2026-01-27 00:00:00,SUM,449,2026,O,,,,INSUMOS GENERALES 3F- PRESUPUESTO N° 19/01/2026 (FARMACIA),000115,,1,N
2026,440,443,1,474,557,2026-01-27 00:00:00,SUM,450,2026,O,,,,NORMEDICAL DE ALEJANDRO GARAY- PRESUPUESTO N° 19/01/2026 (QUIROFANO- MATERNIDAD),000115,,1,N
2026,442,445,1,475,2869,2026-01-27 00:00:00,SUM,451,2026,O,,,,MADA POY S.A- PRESUPUESTO N° 0001-00000964 (COCINA) DESDE EL 21/01/26 AL 4/02/26,000115,,1,N
2026,443,446,1,469,688,2026-01-27 00:00:00,SUM,446,2026,O,,,,BATERIAS LA PRIMERA SH. AMBULANCIA DOMINIO AB 039 OI.PRESUPUESTO Nº 0000006962.,000115,,1,N
2026,445,448,1,468,2209,2026-01-27 00:00:00,SUM,316,2026,O,,,,JAVIER DURANTE. DISTRIBUIDORA DE ALIMENTOS. PRESUPUESTO Nº 0001-00000817.COCINA HOSPITAL.,000115,,1,N
2026,446,449,1,476,285,2026-01-27 00:00:00,SUM,448,2026,O,,,,RADIOGRAFICAOESTE- PRESUPUESTO N° 100052678 (LABORATORIO DE ANALISIS),000115,,1,N
2026,448,451,1,477,3322,2026-01-27 00:00:00,SUM,436,2026,O,,,,PINAMAR HIGIENE INSTITUCIONAL SRL- PRESUPUESTO N° 0016-00002306/2307/2308/2309/2310 (COCINA- LAVADERO- MUCAMAS),000115,,1,N
2026,449,452,1,480,169,2026-01-27 00:00:00,SUM,443,2026,O,,,,"PRESUPESTO N° 001016 de Terranova Lucas Hernán de ""TERRANOVAQUÍIMICA"" Para uso de la Casita de Chocolate (repasadores, toallas, etc)",000115,,1,N
2026,450,453,1,481,169,2026-01-27 00:00:00,SUM,444,2026,O,,,,"PRESUPUESTO N° 001018 de Terranova Lucas Hernán de ""TERRANOVAQUIMICA"" Para uso en la Granja de contención (ropa, sábanas, repasadores, etc?",000115,,1,N
2026,477,480,1,526,1235,2026-01-28 00:00:00,SUM,14,2026,O,,,,"PRESUPUESTO 1611, CAMINO JOSE, EXPTE. 3655/2021 1 CUERPO",000115,,1,N
2026,478,481,1,524,1235,2026-01-28 00:00:00,SUM,16,2026,O,,,,"PRESUPUESTO 1611  ,CAMINO JOSE, EXPTE. 3665/2021 1° CUERPO",000115,,1,N
2026,480,483,1,523,1235,2026-01-28 00:00:00,SUM,19,2026,O,,,,"PRESUPUESTO 1611 , CAMINO JOSE EXPTE 3655/2021 CUERPO 1",000115,,1,N
2026,482,485,1,522,1235,2026-01-28 00:00:00,SUM,20,2026,O,,,,"PRESUPUESTO 1611 , CAMINO JOSE, EXPTE 3655/2021 CUERPO 1",000115,,1,N
2026,483,487,1,521,1235,2026-01-28 00:00:00,SUM,17,2026,O,,,,"PRESUPUESTO 1611 , CAMINO JOSE, EXPTE. 3655/2021 1° CUERPO",000115,,1,N
2026,505,509,1,539,877,2026-01-30 00:00:00,SUM,530,2026,O,,,,"PRESUPUESTO 000, TORRES GUSTAVO RODOLFO",000115,,1,N
2026,506,510,1,540,127,2026-01-30 00:00:00,SUM,529,2026,O,,,,"PRESUPUESTO 000, GOMEZ MARCOS",000115,,1,N
2026,507,352,1,350,2704,2026-01-30 00:00:00,SUM,338,2026,O,,,,"Expte 118/2026 contrato: Ruau, María carolina - Abogada Abordaje a la violencia familiar y Género. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,509,512,1,542,2654,2026-01-30 00:00:00,SUM,531,2026,O,,,,EXPEDIENTE 262/26 CONTRATO BIONICS INGENIERIA S.AS DEL 01/01/26 AL 30/06/26  CHIPS MONITOREO,000115,,1,N
2026,510,513,1,543,2133,2026-01-30 00:00:00,SUM,533,2026,O,,,,EXPEDIENTE 154/2026 CONTRATO BIONUCLEAR DEL 01/01/2026 AL 31/03/2026 SERVICIO MANTENIMIENTO TOMOGRAFO,000115,,1,N
2026,512,515,1,559,2878,2026-02-02 00:00:00,SUM,460,2026,O,,,,LOPEZ LEONARDO- PRESUPUESTO N°  20/01/26 (LABORATORIO- FARMACIA),000115,,1,N
2026,513,516,1,557,441,2026-02-02 00:00:00,SUM,484,2026,O,,,,ALPA PAPELERA. PAOLA AMELIA MATIENZO.PRESUPUESTO Nº 0002-00003857.RECURSOS HUMANOS HOSPITAL.,000115,,1,N
2026,514,517,1,553,850,2026-02-02 00:00:00,SUM,495,2026,O,,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014844/14864 (LABORATORIO DE IMAGENES),000115,,1,N
2026,515,518,1,550,1259,2026-02-02 00:00:00,SUM,504,2026,O,,,,"Electro Dannunzio, presupuesto 29981-30014-300332( COM)",000115,,1,N
2026,516,519,1,544,2627,2026-02-02 00:00:00,SUM,513,2026,A,2026-02-04 00:00:00,ADMINI,,SANTA PAULA- PRESUPUESTO N° 0001-00002171 - DESDE EL 23/01/26 AL 30/01/26,000115,,1,N
2026,517,520,1,547,1259,2026-02-02 00:00:00,SUM,509,2026,O,,,,"Electro Dannunzio, presupuesto 29947 (COM)",000115,,1,N
2026,518,521,1,570,2700,2026-02-02 00:00:00,SUM,511,2026,O,,,,ARANA DIEGO- PRESUPUESTO N° 28/01/2026 (BROMATOLOGIA),000115,,1,N
2026,519,522,1,567,850,2026-02-02 00:00:00,SUM,526,2026,O,,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014884  (LABORATORIO DE ANALISIS),000115,,1,N
2026,520,523,1,564,2843,2026-02-02 00:00:00,SUM,521,2026,O,,,,"PRESUPUESTO N° X 6926953 de Rost, Tamara de ""FRUTERIA NEGRIN"" Programa Dietas 2026",000115,,1,N
2026,534,537,1,549,688,2026-02-02 00:00:00,SUM,515,2026,O,,,,"Baterias La Primera, presupuesto 6310 (JCH 069)",000115,,1,N
2026,535,538,1,546,2627,2026-02-02 00:00:00,SUM,519,2026,O,,,,SANTA PAULA- PRESUPUESTO N° 0001-00002171 - DESDE EL 23/01/26 AL 30/01/26,000115,,1,N
2026,536,539,1,554,441,2026-02-02 00:00:00,PRESU,3855,2026,O,,,,ALPA- PRESUPUESTO N° 0002-00003855 (BROMATOLOGIA),000000,,1,N
2026,537,540,1,574,2490,2026-02-02 00:00:00,PRESU,0,2026,O,,,,"PREVISION, GONZALEZ MARIA TERESA",000000,,1,N
2026,538,541,1,555,1078,2026-02-02 00:00:00,PRESU,0,2026,O,,,,OPAZO DANIEL- PRESUPUESTO N° 20/01/2026 (INTERNACION-PLANTA DE OXIGENO),000000,,1,N
2026,539,542,1,551,3165,2026-02-02 00:00:00,PRESU,10769,2026,O,,,,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010769,000000,,1,N
2026,540,543,1,548,1879,2026-02-02 00:00:00,PRESU,3030,2026,O,,,,"Rodamientos Tuyu, presupuesto 3030 (OIG 911- AF173LP-AF245CY)",000000,,1,N
2026,541,544,1,545,717,2026-02-02 00:00:00,PRESU,21421,2026,O,,,,PROVEEDURIA LA ILUSION- PRESUPUESTO N° 21421 (COCINA) DESDE EL 23/01/26 AL 30/01/26,000000,,1,N
2026,547,550,1,598,1514,2026-02-03 00:00:00,PRESU,0,2026,O,,,,"PRESUPUESTO, CASA ELICEIRY, 4/02/2026",000000,,1,N
2026,554,557,1,592,3287,2026-02-03 00:00:00,PRESU,1857,2026,O,,,,"Hispanograf, presupuesto 1857 (INSPECCION)",000000,,1,N
2026,346,347,1,345,3361,2026-01-19 00:00:00,SUM,332,2026,O,,,,"Expte N° 118/2026 Contrato: Morando, Araceli - Operadora Territorial  Abordaje a la violencia familiar y de Género. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,15,15,1,20,117,2026-01-05 00:00:00,SUM,93,2026,O,,,,CORRESPONDE CONCURSO DE PRECIOS N° 21/2025 EXPTE N° 3643/2025,CTACTE,,1,N
2026,362,364,1,373,2584,2026-01-20 00:00:00,SUM,361,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Manzo Hugo,000115,,1,N
2026,363,365,1,366,2086,2026-01-20 00:00:00,SUM,366,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Scigliano Gaston,000115,,1,N
2026,364,366,1,379,53,2026-01-20 00:00:00,SUM,368,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Andrioletti Miguel,000115,,1,N
2026,365,367,1,365,2109,2026-01-20 00:00:00,SUM,381,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Gomez Alberto D.,000115,,1,N
2026,366,368,1,380,875,2026-01-20 00:00:00,SUM,376,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- El mensajero de la Costa,000115,,1,N
2026,370,372,1,372,2986,2026-01-20 00:00:00,EXPED,26,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Gomez Fermin,000000,,1,N
2026,262,262,1,268,1266,2026-01-15 00:00:00,SUM,102,2026,O,,,,"RENOVACION DE ABONO DE ALARMA, 1° CUATRIMESTRE, EXPTE 20/2025",000115,,1,N
2026,368,370,1,371,2308,2026-01-20 00:00:00,SUM,359,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Carlos Pua,000115,,1,N
2026,369,371,1,368,869,2026-01-20 00:00:00,SUM,356,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Soledad Kociupk,000115,,1,N
2026,533,536,1,556,2627,2026-02-02 00:00:00,SUM,499,2026,O,,,,SANTA PAULA- PRESUPUESTO N° 0001-00002167 DESDE EL 14/01 al 21/01/26,000115,,1,N
2026,371,373,1,378,2309,2026-01-20 00:00:00,SUM,365,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Aluman Sebastian,000115,,1,N
2026,367,369,1,376,1101,2026-01-20 00:00:00,SUM,370,2026,O,,,, Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Ruiz Daniel,000115,,1,N
