SEC_MOV_COMP,EJERCICIO,FECH_MOV,CODIGO_UE,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,NRO_REG_COMP,NRO_REGUL,IMPORTE,NRO_REINT,FECH_HORA,NRO_OPEA,NRO_RENG,IMPORTE_DIFER
535320,2026,2026-02-10 00:00:00,1,110,3,1,1,0,1110101000,1,0,0,1072,,253401.25,,2026-02-10 09:04:13,,,0.0
535321,2026,2026-02-10 00:00:00,1,110,3,1,1,0,1110101000,1,0,0,1072,,1097085.19,,2026-02-10 09:04:49,,,0.0
535323,2026,2026-02-10 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1073,,176981.57,,2026-02-10 09:13:50,,,0.0
535326,2026,2026-02-10 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1074,,128966.25,,2026-02-10 09:22:39,,,0.0
535327,2026,2026-02-10 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,1075,,96077940.0,,2026-02-10 09:31:46,,,0.0
535329,2026,2026-02-10 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1076,,8634298.51,,2026-02-10 09:54:16,,,0.0
535330,2026,2026-02-10 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1077,,102846.57,,2026-02-10 09:57:35,,,0.0
535331,2026,2026-02-10 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1077,,56685.48,,2026-02-10 09:57:56,,,0.0
535332,2026,2026-02-10 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1077,,48891.74,,2026-02-10 09:58:32,,,0.0
535333,2026,2026-02-10 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1077,,431791.07,,2026-02-10 09:58:56,,,0.0
535334,2026,2026-02-10 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1077,,231594.82,,2026-02-10 10:00:05,,,0.0
535335,2026,2026-02-10 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1077,,46863.9,,2026-02-10 10:01:51,,,0.0
535336,2026,2026-02-10 00:00:00,20,110,3,1,1,0,1110113000,1,0,0,1078,,3717501.9,,2026-02-10 10:09:03,,,0.0
535338,2026,2026-02-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,720000.0,,2026-02-10 10:26:19,1008,,
535343,2026,2026-02-10 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,279256.78,,2026-02-10 10:42:41,1013,,
535352,2026,2026-02-10 00:00:00,1,110,2,5,6,0,1110101000,1,0,0,1079,,200000.0,,2026-02-10 11:08:27,,,0.0
535355,2026,2026-02-10 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,1080,,280000.0,,2026-02-10 11:16:15,,,0.0
535357,2026,2026-02-10 00:00:00,20,131,2,5,6,0,1110113000,1,0,0,1081,,6000000.0,,2026-02-10 11:24:52,,,0.0
535360,2026,2026-02-10 00:00:00,5,110,2,5,6,0,1110104000,16,0,0,1082,,1000000.0,,2026-02-10 11:29:33,,,0.0
535366,2026,2026-02-10 00:00:00,7,132,2,5,6,0,1110106000,25,0,0,1084,,300000.0,,2026-02-10 11:44:16,,,0.0
535368,2026,2026-02-10 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1085,,155600.0,,2026-02-10 11:49:49,,,0.0
535373,2026,2026-02-10 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,499500.0,,2026-02-10 12:33:59,1035,,
535374,2026,2026-02-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,234000.0,,2026-02-10 12:46:12,1036,,
535375,2026,2026-02-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,126000.0,,2026-02-10 12:52:34,1037,,
535376,2026,2026-02-10 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,133800.0,,2026-02-10 12:56:54,1038,,
535377,2026,2026-02-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,434241.27,,2026-02-10 13:16:26,1039,,
535378,2026,2026-02-10 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,4580330.0,,2026-02-10 13:21:03,1040,,
535749,2026,2026-02-18 00:00:00,6,110,2,1,1,0,1110105000,30,0,0,1278,,-60000.0,,2026-02-18 12:55:26,,,
537148,2026,2026-03-10 00:00:00,25,132,2,5,6,0,1110118000,46,0,0,1823,,-2100840.0,,2026-03-10 10:26:21,,,
537518,2026,2026-03-16 00:00:00,5,131,2,5,6,0,1110104000,16,0,0,2015,,0.0,,2026-03-16 09:39:31,,,
537519,2026,2026-03-16 00:00:00,5,131,3,3,3,0,1110104000,16,0,0,2015,,-450.0,,2026-03-16 09:39:31,,,
537520,2026,2026-03-16 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,2015,,0.0,,2026-03-16 09:39:31,,,
537576,2026,2026-03-17 00:00:00,25,110,2,5,6,0,1110118000,46,0,0,2042,,60000.0,,2026-03-17 08:10:15,,,0.0
537577,2026,2026-03-17 00:00:00,25,110,2,9,9,0,1110118000,46,0,0,2042,,45000.0,,2026-03-17 08:10:15,,,0.0
537578,2026,2026-03-17 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,2042,,137800.0,,2026-03-17 08:10:15,,,0.0
537579,2026,2026-03-17 00:00:00,25,110,2,7,5,0,1110118000,46,0,0,2042,,28000.0,,2026-03-17 08:10:15,,,0.0
537580,2026,2026-03-17 00:00:00,25,110,3,3,3,0,1110118000,46,0,0,2042,,34000.0,,2026-03-17 08:10:15,,,0.0
537583,2026,2026-03-17 00:00:00,20,110,4,4,0,0,1110113000,42,0,0,2044,,79500.0,,2026-03-17 08:27:55,,,0.0
537584,2026,2026-03-17 00:00:00,5,131,3,3,3,0,1110104000,16,0,0,2045,,876000.0,,2026-03-17 08:28:50,,,0.0
537596,2026,2026-03-17 00:00:00,1,110,3,7,9,0,1110101000,1,0,0,2050,,40898.56,,2026-03-17 12:50:03,,,0.0
535116,2026,2026-02-05 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,1021,,200000.01,,2026-02-05 07:57:53,,,0.0
535119,2026,2026-02-05 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,1024,,20000.0,,2026-02-05 08:13:22,,,0.0
535120,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,54600.0,,2026-02-05 08:21:59,902,,
535121,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,92000.0,,2026-02-05 08:26:50,903,,
535122,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,1286900.0,,2026-02-05 08:57:32,904,,
535123,2026,2026-02-05 00:00:00,13,110,3,4,9,0,1110109000,28,0,0,1025,,850000.0,,2026-02-05 09:11:32,,,0.0
535124,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,9381.75,,2026-02-05 09:32:57,905,,
535125,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,100234.17,,2026-02-05 09:36:17,906,,
535126,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,1332681.79,,2026-02-05 09:39:28,907,,
535127,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,803499.75,,2026-02-05 10:22:37,908,,
535128,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,366481.51,,2026-02-05 10:30:11,909,,
535129,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,149277.09,,2026-02-05 10:33:00,910,,
535130,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,90067.63,,2026-02-05 10:35:42,911,,
535131,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,67904.16,,2026-02-05 10:40:00,912,,
535132,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,179414.68,,2026-02-05 10:42:24,913,,
535133,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,158004.53,,2026-02-05 10:48:10,914,,
535134,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,136406.15,,2026-02-05 10:50:28,915,,
535135,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,262957.2,,2026-02-05 10:52:52,916,,
535136,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,468784.82,,2026-02-05 10:57:48,917,,
535137,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,360047.04,,2026-02-05 11:07:22,918,,
535138,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,120863.21,,2026-02-05 11:13:02,919,,
535151,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,166034.78,,2026-02-05 11:18:54,920,,
535160,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,215673.0,,2026-02-05 11:23:02,921,,
535161,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,320000.0,,2026-02-05 11:36:24,922,,
535162,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,848016.45,,2026-02-05 11:39:26,923,,
535163,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,343205.34,,2026-02-05 11:41:55,924,,
535164,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,80345.23,,2026-02-05 11:45:24,925,,
535165,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,270032.63,,2026-02-05 11:51:22,926,,
535166,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,83883.19,,2026-02-05 11:55:13,927,,
535168,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,46238.6,,2026-02-05 12:04:21,928,,
535169,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,723534.26,,2026-02-05 12:08:45,929,,
535170,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,310786.08,,2026-02-05 12:19:23,930,,
535171,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,723535.08,,2026-02-05 12:29:06,931,,
535172,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,427031.21,,2026-02-05 12:31:40,932,,
535173,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,317797.22,,2026-02-05 12:35:56,933,,
535175,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,50103.93,,2026-02-05 12:37:57,934,,
535176,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,95540.73,,2026-02-05 12:40:41,935,,
535177,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,234697.96,,2026-02-05 12:43:14,936,,
535178,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,95411.31,,2026-02-05 12:46:28,937,,
535179,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,151250.0,,2026-02-05 12:48:09,938,,
535180,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,22708.27,,2026-02-05 12:50:40,939,,
535181,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,163596.02,,2026-02-05 12:53:00,940,,
535182,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,219149.68,,2026-02-05 12:55:06,941,,
535183,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,228598.89,,2026-02-05 12:57:21,942,,
535184,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,723534.26,,2026-02-05 12:59:26,943,,
535379,2026,2026-02-11 00:00:00,13,110,2,1,1,0,1110109000,28,0,0,1086,,-260000.0,,2026-02-11 07:22:33,,,
535570,2026,2026-02-13 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,1193,,95000.0,,2026-02-13 09:04:09,,,0.0
535571,2026,2026-02-13 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,1194,,85000.0,,2026-02-13 09:36:35,,,0.0
535572,2026,2026-02-13 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,1195,,-95000.0,,2026-02-13 09:46:18,,,0.0
535574,2026,2026-02-13 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,190000.0,,2026-02-13 09:51:20,1049,,
535575,2026,2026-02-13 00:00:00,2,132,3,1,3,0,1110102000,33,0,0,1196,,100387.89,,2026-02-13 10:00:44,,,0.0
535576,2026,2026-02-13 00:00:00,2,132,3,1,3,0,1110102000,33,0,0,1196,,37791.81,,2026-02-13 10:01:20,,,0.0
535586,2026,2026-02-13 00:00:00,6,110,3,9,3,0,1110105000,30,0,0,1198,,2558637.84,,2026-02-13 10:19:37,,,0.0
535750,2026,2026-02-19 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,1279,,47400.0,,2026-02-19 07:51:22,,,0.0
535751,2026,2026-02-19 00:00:00,2,132,3,1,1,0,1110102000,33,0,0,1280,,90759.11,,2026-02-19 08:01:37,,,0.0
535752,2026,2026-02-19 00:00:00,2,110,3,5,4,0,1110102000,1,0,0,1281,,1026659.0,,2026-02-19 08:16:25,,,0.0
535753,2026,2026-02-19 00:00:00,3,131,3,5,4,0,1110111000,23,0,0,1282,,12852.0,,2026-02-19 08:28:27,,,0.0
535754,2026,2026-02-19 00:00:00,13,110,3,3,3,0,1110109000,28,0,0,1283,,250000.0,,2026-02-19 08:34:05,,,0.0
535755,2026,2026-02-19 00:00:00,19,110,2,9,2,0,1110112000,1,0,0,1284,,34500.0,,2026-02-19 08:35:44,,,0.0
535756,2026,2026-02-19 00:00:00,13,110,2,6,2,0,1110109000,28,0,0,1285,,42000.0,,2026-02-19 08:37:02,,,0.0
535757,2026,2026-02-19 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1286,,4342200.0,,2026-02-19 08:38:06,,,0.0
535758,2026,2026-02-19 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1286,,3000.0,,2026-02-19 08:38:06,,,0.0
535759,2026,2026-02-19 00:00:00,25,110,2,6,5,0,1110118000,35,0,0,1287,,9620.0,,2026-02-19 08:40:18,,,0.0
535760,2026,2026-02-19 00:00:00,25,110,2,3,9,0,1110118000,35,0,0,1288,,18400.0,,2026-02-19 08:41:57,,,0.0
535761,2026,2026-02-19 00:00:00,25,110,2,9,9,0,1110118000,35,0,0,1288,,68004.0,,2026-02-19 08:41:57,,,0.0
535762,2026,2026-02-19 00:00:00,25,110,2,7,5,0,1110118000,35,0,0,1288,,9900.0,,2026-02-19 08:41:57,,,0.0
535763,2026,2026-02-19 00:00:00,25,110,2,7,9,0,1110118000,35,0,0,1288,,390.0,,2026-02-19 08:41:57,,,0.0
535764,2026,2026-02-19 00:00:00,25,110,2,5,1,0,1110118000,35,0,0,1288,,11600.0,,2026-02-19 08:41:57,,,0.0
535765,2026,2026-02-19 00:00:00,25,110,2,7,1,0,1110118000,35,0,0,1288,,13968.0,,2026-02-19 08:41:57,,,0.0
535766,2026,2026-02-19 00:00:00,25,110,2,5,6,0,1110118000,35,0,0,1288,,12170.0,,2026-02-19 08:41:57,,,0.0
535767,2026,2026-02-19 00:00:00,25,110,2,5,5,0,1110118000,35,0,0,1288,,65522.0,,2026-02-19 08:41:57,,,0.0
535768,2026,2026-02-19 00:00:00,20,110,2,8,9,0,1110113000,42,0,0,1289,,6750.0,,2026-02-19 08:43:19,,,0.0
535769,2026,2026-02-19 00:00:00,20,110,2,5,5,0,1110113000,42,0,0,1289,,16172.0,,2026-02-19 08:43:19,,,0.0
535770,2026,2026-02-19 00:00:00,20,110,2,5,6,0,1110113000,42,0,0,1289,,7000.0,,2026-02-19 08:43:19,,,0.0
535771,2026,2026-02-19 00:00:00,20,110,2,9,9,0,1110113000,42,0,0,1289,,50856.0,,2026-02-19 08:43:19,,,0.0
535772,2026,2026-02-19 00:00:00,20,110,2,7,9,0,1110113000,42,0,0,1289,,16535.0,,2026-02-19 08:43:19,,,0.0
535773,2026,2026-02-19 00:00:00,20,110,2,5,8,0,1110113000,42,0,0,1289,,1320.0,,2026-02-19 08:43:19,,,0.0
535774,2026,2026-02-19 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,1290,,1300.0,,2026-02-19 08:44:55,,,0.0
535775,2026,2026-02-19 00:00:00,20,110,2,1,4,0,1110113000,42,0,0,1290,,1990.0,,2026-02-19 08:44:55,,,0.0
535776,2026,2026-02-19 00:00:00,20,110,2,5,5,0,1110113000,42,0,0,1290,,3900.0,,2026-02-19 08:44:55,,,0.0
535777,2026,2026-02-19 00:00:00,20,110,2,9,9,0,1110113000,42,0,0,1290,,43800.0,,2026-02-19 08:44:55,,,0.0
535778,2026,2026-02-19 00:00:00,20,110,2,7,9,0,1110113000,42,0,0,1290,,4421.0,,2026-02-19 08:44:55,,,0.0
535779,2026,2026-02-19 00:00:00,20,110,2,5,8,0,1110113000,42,0,0,1290,,2520.0,,2026-02-19 08:44:55,,,0.0
535780,2026,2026-02-19 00:00:00,20,110,2,4,4,0,1110113000,42,0,0,1291,,103000.0,,2026-02-19 08:52:45,,,0.0
535781,2026,2026-02-19 00:00:00,20,110,3,3,2,0,1110113000,42,0,0,1292,,50000.0,,2026-02-19 08:54:03,,,0.0
535782,2026,2026-02-19 00:00:00,20,110,2,4,4,0,1110113000,42,0,0,1293,,306000.0,,2026-02-19 09:00:30,,,0.0
535783,2026,2026-02-19 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1294,,3922125.0,,2026-02-19 09:02:04,,,0.0
535784,2026,2026-02-19 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1294,,3500.0,,2026-02-19 09:02:04,,,0.0
535785,2026,2026-02-19 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1295,,414000.0,,2026-02-19 09:04:33,,,0.0
535786,2026,2026-02-19 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1296,,6500.0,,2026-02-19 09:07:27,,,0.0
535787,2026,2026-02-19 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1297,,209462.06,,2026-02-19 09:10:25,,,0.0
535788,2026,2026-02-19 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,1298,,1614943.44,,2026-02-19 09:12:37,,,0.0
535789,2026,2026-02-19 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1299,,967939.85,,2026-02-19 09:13:54,,,0.0
535790,2026,2026-02-19 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1299,,10143.58,,2026-02-19 09:13:54,,,0.0
535791,2026,2026-02-19 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,1299,,453679.2,,2026-02-19 09:13:54,,,0.0
535792,2026,2026-02-19 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,,800000.0,,2026-02-19 09:49:08,1051,,
535794,2026,2026-02-19 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,260000.0,,2026-02-19 10:03:51,1053,,
535797,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,15000.0,,2026-02-19 10:12:30,1056,,
535799,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,140000.0,,2026-02-19 10:17:16,1058,,
535802,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,190000.0,,2026-02-19 10:25:32,1061,,
535807,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,15000.0,,2026-02-19 10:38:07,1066,,
535810,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,33000.0,,2026-02-19 10:46:51,1069,,
535811,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,2712.0,,2026-02-19 10:56:44,1070,,
535812,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,22348.0,,2026-02-19 11:00:49,1071,,
535815,2026,2026-02-19 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,1140000.0,,2026-02-19 11:03:49,1072,,
535823,2026,2026-02-19 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,8000.0,,2026-02-19 11:10:11,1073,,
535830,2026,2026-02-19 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,30000.0,,2026-02-19 11:14:30,1074,,
535832,2026,2026-02-19 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,118252.19,,2026-02-19 11:18:57,1075,,
535844,2026,2026-02-19 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,84945.03,,2026-02-19 11:22:15,1076,,
535845,2026,2026-02-19 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,100000.0,,2026-02-19 11:27:31,1077,,
535851,2026,2026-02-19 00:00:00,25,110,5,1,4,0,1110118000,46,0,0,1318,,912000.0,,2026-02-19 11:42:12,,,0.0
535856,2026,2026-02-19 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1323,,135525.0,,2026-02-19 12:50:20,,,0.0
535857,2026,2026-02-19 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1323,,58174.5,,2026-02-19 12:51:01,,,0.0
535858,2026,2026-02-19 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1323,,55174.5,,2026-02-19 12:51:39,,,0.0
535859,2026,2026-02-19 00:00:00,2,110,1,3,1,0,1110102000,1,0,0,1324,,118180.0,,2026-02-19 00:00:00,,,
535860,2026,2026-02-19 00:00:00,2,110,1,3,1,0,1110102000,1,0,0,1325,,190380.0,,2026-02-19 00:00:00,,,
535861,2026,2026-02-19 00:00:00,2,110,1,1,6,1,1110102000,1,0,0,1326,,22845.6,,2026-02-19 00:00:00,,,
536868,2026,2026-03-03 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1684,,980.0,,2026-03-03 10:46:37,,,0.0
536871,2026,2026-03-03 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,246484.58,,2026-03-03 10:53:57,1197,,
536872,2026,2026-03-03 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,54313.55,,2026-03-03 10:57:30,1198,,
536873,2026,2026-03-03 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,469899.97,,2026-03-03 10:59:55,1199,,
536874,2026,2026-03-03 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,281771.85,,2026-03-03 11:04:31,1200,,
536887,2026,2026-03-03 00:00:00,6,110,3,4,6,0,1110105000,50,0,0,1694,,100000.0,,2026-03-03 12:01:13,,,0.0
537059,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,70000.0,,2026-03-09 11:26:51,1228,,
537060,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,70000.0,,2026-03-09 11:37:40,1229,,
537061,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,90000.0,,2026-03-09 11:43:18,1230,,
537062,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,150000.0,,2026-03-09 11:46:43,1231,,
537063,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,70000.0,,2026-03-09 12:05:15,1232,,
537072,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,70000.0,,2026-03-09 12:19:36,1233,,
537073,2026,2026-03-09 00:00:00,19,110,2,5,6,0,1110112000,1,0,0,1777,,76009.5,,2026-03-09 12:30:11,,,0.0
537074,2026,2026-03-09 00:00:00,19,110,2,5,6,0,1110112000,1,0,0,1777,,82479.95,,2026-03-09 12:30:34,,,0.0
537075,2026,2026-03-09 00:00:00,19,110,2,1,1,0,1110112000,1,0,0,1777,,35000.0,,2026-03-09 12:31:47,,,0.0
537090,2026,2026-03-09 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,1788,,24000.0,,2026-03-09 12:58:49,,,0.0
537149,2026,2026-03-10 00:00:00,6,110,4,2,1,0,1110105000,50,0,0,1824,,-250000.0,,2026-03-10 10:35:59,,,0.0
535862,2026,2026-02-19 00:00:00,2,110,1,1,6,1,1110102000,1,0,0,1327,,14181.6,,2026-02-19 00:00:00,,,
535863,2026,2026-02-19 00:00:00,2,110,1,1,6,2,1110102000,1,0,0,1328,,5672.64,,2026-02-19 00:00:00,,,
535864,2026,2026-02-19 00:00:00,2,110,1,1,6,2,1110102000,1,0,0,1329,,9138.24,,2026-02-19 00:00:00,,,
535865,2026,2026-02-19 00:00:00,7,110,1,3,1,0,1110106000,24,0,0,1330,,424850.2,,2026-02-19 00:00:00,,,
535866,2026,2026-02-19 00:00:00,7,110,1,1,6,1,1110106000,24,0,0,1331,,22777.2,,2026-02-19 00:00:00,,,
535867,2026,2026-02-19 00:00:00,7,110,1,1,6,2,1110106000,24,0,0,1332,,9110.88,,2026-02-19 00:00:00,,,
535868,2026,2026-02-19 00:00:00,7,132,1,3,1,0,1110106000,25,0,0,1333,,177911.01,,2026-02-19 00:00:00,,,
535869,2026,2026-02-19 00:00:00,7,132,1,2,5,1,1110106000,25,0,0,1334,,6657.6,,2026-02-19 00:00:00,,,
535870,2026,2026-02-19 00:00:00,7,132,1,2,5,2,1110106000,25,0,0,1335,,2663.04,,2026-02-19 00:00:00,,,
535871,2026,2026-02-19 00:00:00,19,110,1,3,1,0,1110112000,1,0,0,1336,,1022960.0,,2026-02-19 00:00:00,,,
535872,2026,2026-02-19 00:00:00,19,110,1,1,6,1,1110112000,1,0,0,1337,,122755.2,,2026-02-19 00:00:00,,,
535873,2026,2026-02-19 00:00:00,19,110,1,1,6,2,1110112000,1,0,0,1338,,49102.08,,2026-02-19 00:00:00,,,
535874,2026,2026-02-19 00:00:00,20,110,1,3,1,0,1110113000,42,0,0,1339,,215756.35,,2026-02-19 00:00:00,,,
535875,2026,2026-02-19 00:00:00,20,110,1,1,6,1,1110113000,42,0,0,1340,,8755.2,,2026-02-19 00:00:00,,,
535876,2026,2026-02-19 00:00:00,20,110,1,1,6,2,1110113000,42,0,0,1341,,3502.08,,2026-02-19 00:00:00,,,
535877,2026,2026-02-19 00:00:00,24,110,1,3,1,0,1110117000,36,0,0,1342,,159980.0,,2026-02-19 00:00:00,,,
535878,2026,2026-02-19 00:00:00,24,110,1,1,6,1,1110117000,36,0,0,1343,,19197.6,,2026-02-19 00:00:00,,,
535879,2026,2026-02-19 00:00:00,24,110,1,1,6,2,1110117000,36,0,0,1344,,7679.04,,2026-02-19 00:00:00,,,
535880,2026,2026-02-19 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,1345,,260101.37,,2026-02-19 00:00:00,,,
535881,2026,2026-02-19 00:00:00,25,110,1,3,1,0,1110118000,46,0,0,1346,,824748.01,,2026-02-19 00:00:00,,,
535882,2026,2026-02-19 00:00:00,25,110,1,2,5,1,1110118000,46,0,0,1347,,21158.4,,2026-02-19 00:00:00,,,
535883,2026,2026-02-19 00:00:00,25,110,1,2,5,2,1110118000,46,0,0,1348,,8463.36,,2026-02-19 00:00:00,,,
535884,2026,2026-02-20 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1349,,54000.0,,2026-02-20 08:01:00,,,0.0
535886,2026,2026-02-20 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1351,,-54000.0,,2026-02-20 08:18:49,,,0.0
535887,2026,2026-02-20 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1352,,54000.0,,2026-02-20 08:27:32,,,0.0
