EJERCICIO,NRO_OP,FECH_OP,LUG_EMI,ORIGEN_OP,TIPO_OP,EJERCICIO_ANT,NRO_REG_COMP_ANT,NRO_OP_ANT,COD_PROV,JURISDICCION,CODIGO_UE,CODIGO_FF,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,CODIGO_AXT,ESTADO_OP,TIPO_DOC,NRO_DOC,ANIO_DOC,CONFIRMADO,FECH_CONFIRM,IMPORTE_TOTAL,IMPORTE_LIQUIDO,IMPORTE_DEDUCCIONES,NRO_CANCE,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,CONCEPTO,ASIENTO,ASIENTO_ANUL,IMPORTE_SIN_IVA,PORCENTAJE_IVA
2026,1037,2026-02-10 00:00:00,GMADA,D,P,2025,9197,,2680,1110107000,2,110,93,0,0,7,6,1,0,,A,,,,S,2026-02-10 00:00:00,126000.0,123480.0,2520.0,,1,2026-02-11 00:00:00,ERROR,,carga de gas,6688,6747,126000.0,0.0
2026,1038,2026-02-10 00:00:00,GMADA,D,P,2025,9187,,2680,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,133800.0,131124.0,2676.0,508,1,,,,arts de ferret,6689,,133800.0,0.0
2026,1039,2026-02-10 00:00:00,GMADA,D,P,2025,9405,,2330,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,434241.27,427068.95,7172.32,534,1,,,,combustibles,6690,,434241.27,0.0
2026,1040,2026-02-10 00:00:00,GMADA,D,P,2025,5880,,87,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,4580330.0,4443759.5,136570.5,620,1,,,,medicamentos,6691,,4580330.0,0.0
2026,1051,2026-02-19 00:00:00,GMADA,D,P,2025,9736,,68,1110107000,2,132,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,800000.0,800000.0,0.0,609,1,,,,destape,7827,,800000.0,0.0
2026,1053,2026-02-19 00:00:00,GMADA,D,P,2025,5849,,3208,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,260000.0,260000.0,0.0,608,1,,,,SERV DE BAÑOS,7836,,260000.0,0.0
2026,1056,2026-02-19 00:00:00,GMADA,D,P,2025,8661,,86,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,15000.0,15000.0,0.0,631,1,,,,trabajos de vidrieria,7839,,15000.0,0.0
2026,1058,2026-02-19 00:00:00,GMADA,D,P,2025,8220,,3299,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,140000.0,137200.0,2800.0,632,1,,,,reparac de camión,7841,,140000.0,0.0
2026,1061,2026-02-19 00:00:00,GMADA,D,P,2025,9390,,3299,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,190000.0,186200.0,3800.0,632,1,,,,rep vehiculo,7844,,190000.0,0.0
2026,1066,2026-02-19 00:00:00,GMADA,D,P,2025,9629,,2151,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,15000.0,14700.0,300.0,633,1,,,,rep,7849,,15000.0,0.0
2026,1069,2026-02-19 00:00:00,GMADA,D,P,2025,8327,,169,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,33000.0,33000.0,0.0,636,1,,,,liq,7864,,33000.0,0.0
2026,1070,2026-02-19 00:00:00,GMADA,D,P,2025,206,,2804,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,2712.0,2712.0,0.0,635,1,,,,frutas y verds,7872,,2712.0,0.0
2026,1071,2026-02-19 00:00:00,GMADA,D,P,2025,206,,2804,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,22348.0,22348.0,0.0,635,1,,,,frutas y verds,7873,,22348.0,0.0
2026,1072,2026-02-19 00:00:00,GMADA,D,P,2025,6139,,2142,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,1140000.0,1128600.0,11400.0,641,1,,,,servs,7874,,1140000.0,0.0
2026,1073,2026-02-19 00:00:00,GMADA,D,P,2025,69,,875,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,8000.0,8000.0,0.0,640,1,,,,diarios,7875,,8000.0,0.0
2026,1074,2026-02-19 00:00:00,GMADA,D,P,2025,8689,,2701,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,30000.0,30000.0,0.0,639,1,,,,vidrio,7876,,30000.0,0.0
2026,1075,2026-02-19 00:00:00,GMADA,D,P,2025,7239,,1213,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,118252.19,117069.67,1182.52,689,1,,,,MADERA,7877,,118252.19,0.0
2026,1076,2026-02-19 00:00:00,GMADA,D,P,2025,8280,,1213,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,84945.03,84095.58,849.45,689,1,,,,pino,7890,,84945.03,0.0
2026,1077,2026-02-19 00:00:00,GMADA,D,P,2025,4087,,41,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,100000.0,100000.0,0.0,638,1,,,,capacitacion,7891,,100000.0,0.0
2026,1078,2026-02-20 00:00:00,GMADA,D,P,2025,6426,,3529,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-20 00:00:00,240000.0,240000.0,0.0,617,1,,,,alquiler,8034,,240000.0,0.0
2026,1079,2026-02-20 00:00:00,GMADA,D,P,2025,5064,,1960,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-20 00:00:00,97930.0,97930.0,0.0,616,1,,,,"reparac de vehíc,",8035,,97930.0,0.0
2026,1080,2026-02-20 00:00:00,GMADA,D,P,2025,10196,,2578,1110107000,2,131,93,0,0,7,6,1,0,,A,,,,S,2026-02-20 00:00:00,430000.0,421400.0,8600.0,,1,2026-03-10 00:00:00,ERROR,,confeccion,8096,10671,430000.0,0.0
2026,1081,2026-02-23 00:00:00,GMADA,D,P,2025,9403,,1112,1110107000,2,132,93,0,0,7,6,1,0,,C,,,,S,2026-02-23 00:00:00,346700.0,346700.0,0.0,668,1,,,,serv de remis,8340,,346700.0,0.0
2026,1084,2026-02-25 00:00:00,GMADA,D,P,2025,6979,,879,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-25 00:00:00,423000.0,418770.0,4230.0,681,1,,,,cal,8709,,423000.0,0.0
2026,1085,2026-02-25 00:00:00,GMADA,D,P,2025,9282,,879,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-25 00:00:00,8110.0,8028.9,81.1,678,1,,,,arts de ferret,8710,,8110.0,0.0
2026,1086,2026-02-25 00:00:00,GMADA,D,P,2025,9299,,879,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-25 00:00:00,9980.0,9880.2,99.8,678,1,,,,materiales,8711,,9980.0,0.0
2026,1099,2026-02-27 00:00:00,GMADA,D,P,2025,9670,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,24598.42,24598.42,0.0,760,1,,,,arts de papelera,9070,,24598.42,0.0
2026,1100,2026-02-27 00:00:00,GMADA,D,P,2025,7362,,850,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,407331.0,403257.69,4073.31,775,1,,,,Alquiler equipamiento,9074,,407331.0,0.0
2026,1101,2026-02-27 00:00:00,GMADA,D,P,2025,7372,,850,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,552552.0,547026.48,5525.52,775,1,,,,Alquiler equipamiento,9078,,552552.0,0.0
2026,1102,2026-02-27 00:00:00,GMADA,D,P,2025,7241,,850,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,382536.0,378710.64,3825.36,775,1,,,,alquiler de equip.,9082,,382536.0,0.0
2026,1103,2026-02-27 00:00:00,GMADA,D,P,2025,7363,,850,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,533456.0,520603.94,12852.06,775,1,,,,Alquiler equipamiento,9089,,533456.0,0.0
2026,1104,2026-02-27 00:00:00,GMADA,D,P,2025,6650,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,24870.02,24870.02,0.0,760,1,,,,arts de libreria,9270,,24870.02,0.0
2026,1105,2026-02-27 00:00:00,GMADA,D,P,2025,7552,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,42491.2,42491.2,0.0,760,1,,,,Art. libreria,9271,,42491.2,0.0
2026,1106,2026-02-27 00:00:00,GMADA,D,P,2025,7548,,441,1110107000,2,110,93,0,0,7,6,1,0,,A,,,,S,2026-02-27 00:00:00,21768.52,21768.52,0.0,,1,2026-03-02 00:00:00,ERROR,,Art. libreria,9272,9510,21768.52,0.0
2026,1107,2026-02-27 00:00:00,GMADA,D,P,2025,9062,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,13651.32,13651.32,0.0,760,1,,,,teclado,9275,,13651.32,0.0
2026,1108,2026-02-27 00:00:00,GMADA,D,P,2025,2233,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,52500.0,52500.0,0.0,760,1,,,,placas,9278,,52500.0,0.0
2026,1109,2026-02-27 00:00:00,GMADA,D,P,2025,8655,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,3050.0,3050.0,0.0,760,1,,,,bolsas,9280,,3050.0,0.0
2026,1110,2026-02-27 00:00:00,GMADA,D,P,2025,5933,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-27 00:00:00,64400.07,64400.07,0.0,760,1,,,,LIBRO,9282,,64400.07,0.0
2026,1045,2026-02-12 00:00:00,GMADA,D,P,2025,2849,,69,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-12 00:00:00,880600.0,880600.0,0.0,766,1,,,,gas,7143,,880600.0,0.0
2026,1046,2026-02-12 00:00:00,GMADA,D,P,2025,7529,,69,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-12 00:00:00,159000.0,159000.0,0.0,766,1,,,,garrafas,7150,,159000.0,0.0
2026,1047,2026-02-12 00:00:00,GMADA,D,P,2025,7554,,69,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-12 00:00:00,26500.0,26500.0,0.0,766,1,,,,Garrafas,7151,,26500.0,0.0
2026,1048,2026-02-12 00:00:00,GMADA,D,P,2025,2849,,69,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-12 00:00:00,232900.0,232900.0,0.0,766,1,,,,gas,7152,,232900.0,0.0
2026,1049,2026-02-13 00:00:00,GMADA,D,P,2025,9170,,212,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-13 00:00:00,190000.0,190000.0,0.0,589,2,,,,REP,7305,,190000.0,0.0
2026,1052,2026-02-19 00:00:00,GMADA,D,P,2025,7148,,1112,1110107000,2,132,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,398200.0,398200.0,0.0,610,1,,,,remis,7835,,398200.0,0.0
2026,1054,2026-02-19 00:00:00,GMADA,D,P,2025,4545,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,526901.25,521632.24,5269.01,670,1,,,,arts de papelera,7837,,526901.25,0.0
2026,1055,2026-02-19 00:00:00,GMADA,D,P,2025,3508,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,228000.0,225720.0,2280.0,670,1,,,,rollo de cocina,7838,,228000.0,0.0
2026,1057,2026-02-19 00:00:00,GMADA,D,P,2025,4334,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,31670.0,31353.3,316.7,670,1,,,,arts de papelera,7840,,31670.0,0.0
2026,1059,2026-02-19 00:00:00,GMADA,D,P,2025,4329,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,125947.98,124688.5,1259.48,670,1,,,,arts de papelera,7842,,125947.98,0.0
2026,1060,2026-02-19 00:00:00,GMADA,D,P,2025,5336,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,171000.0,169290.0,1710.0,670,1,,,,rollo de cocina,7843,,171000.0,0.0
2026,1062,2026-02-19 00:00:00,GMADA,D,P,2025,4982,,117,1110107000,2,110,93,0,0,7,6,1,0,,N,,,,S,2026-02-19 00:00:00,2616442.0,2514881.06,101560.94,,1,,,,arts de papelera,7845,,2616442.0,0.0
2026,1063,2026-02-19 00:00:00,GMADA,D,P,2025,5021,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,369999.75,358899.76,11099.99,670,1,,,,papel,7846,,369999.75,0.0
2026,1064,2026-02-19 00:00:00,GMADA,D,P,2025,4326,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,360250.0,349442.5,10807.5,670,1,,,,papeleria,7847,,360250.0,0.0
2026,1065,2026-02-19 00:00:00,GMADA,D,P,2025,4622,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,38512.99,37357.6,1155.39,670,1,,,,arts de papelera,7848,,38512.99,0.0
2026,1067,2026-02-19 00:00:00,GMADA,D,P,2025,4554,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,102400.0,99328.0,3072.0,670,2,,,,arts  de papelera,7850,,102400.0,0.0
2026,1068,2026-02-19 00:00:00,GMADA,D,P,2025,4304,,117,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-19 00:00:00,5719.0,5661.81,57.19,670,1,,,,utiles,7861,,5719.0,0.0
2026,1174,2026-03-02 00:00:00,GMADA,D,P,2025,5800,,688,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,1216300.0,1165215.4,51084.6,751,1,,,,REP,9637,,1216300.0,0.0
2026,1175,2026-03-02 00:00:00,GMADA,D,P,2025,3628,,1266,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,42600.0,42174.0,426.0,754,1,,,,serv de vig,9638,,42600.0,0.0
2026,1176,2026-03-02 00:00:00,GMADA,D,P,2025,8297,,452,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,1384240.0,1353786.8,30453.2,752,1,,,,tubo,9643,,1384240.0,0.0
2026,1234,2026-03-10 00:00:00,GMADA,D,P,2025,10196,,2578,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-10 00:00:00,430000.0,418820.0,11180.0,867,1,,,,confeccion,10677,,430000.0,0.0
2026,1235,2026-03-10 00:00:00,GMADA,D,P,2025,5030,,3302,1110107000,2,110,93,0,0,7,6,1,0,,N,,,,S,2026-03-10 00:00:00,611000.0,607334.0,3666.0,,1,,,,madera,10704,,611000.0,0.0
2026,1227,2026-03-06 00:00:00,GMADA,D,P,2025,7206,,2157,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-03-06 00:00:00,3150000.0,3117000.0,33000.0,847,1,,,,serv de impresion,10394,,3150000.0,0.0
2026,1041,2026-02-11 00:00:00,GMADA,D,P,2025,9197,,2680,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-11 00:00:00,126000.0,123480.0,2520.0,503,1,,,,carga de gas,6750,,126000.0,0.0
2026,1044,2026-02-11 00:00:00,GMADA,D,P,2025,6788,,2309,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-11 00:00:00,100000.0,100000.0,0.0,526,1,,,,locucion,6932,,100000.0,0.0
2026,1236,2026-03-11 00:00:00,GMADA,D,P,2025,9754,,2001,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-11 00:00:00,880156.24,880156.24,0.0,864,1,,,,PROD FARM,10808,,880156.24,0.0
2026,1237,2026-03-11 00:00:00,GMADA,D,P,2025,6974,,21,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-11 00:00:00,180000.0,180000.0,0.0,863,1,,,,rep,10822,,180000.0,0.0
2026,1238,2026-03-11 00:00:00,GMADA,D,P,2025,9168,,21,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-11 00:00:00,80000.0,80000.0,0.0,863,1,,,,REPARACION,10838,,80000.0,0.0
2026,1239,2026-03-11 00:00:00,GMADA,D,P,2025,7409,,1056,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-03-11 00:00:00,12500.0,12500.0,0.0,933,1,,,,Repuesto para moviliarios,10860,,12500.0,0.0
2026,1240,2026-03-11 00:00:00,GMADA,D,P,2025,9611,,2998,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-03-11 00:00:00,90000.0,88200.0,1800.0,932,1,,,,plantines,10863,,90000.0,0.0
2026,996,2026-02-10 00:00:00,GMADA,D,P,2025,7966,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,695130.0,682885.9,12244.1,683,1,,,,alimentos,6567,,695130.0,0.0
2026,997,2026-02-10 00:00:00,GMADA,D,P,2025,7360,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,87077.33,85335.79,1741.54,683,1,,,,Alimentos,6568,,87077.33,0.0
2026,998,2026-02-10 00:00:00,GMADA,D,P,2025,7822,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,225602.39,218383.14,7219.25,683,1,,,,alimentos,6571,,225602.39,0.0
2026,999,2026-02-10 00:00:00,GMADA,D,P,2025,7894,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,337619.99,326816.19,10803.8,691,1,,,,alimentos,6584,,337619.99,0.0
2026,1000,2026-02-10 00:00:00,GMADA,D,P,2025,7414,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,1486458.7,1445644.43,40814.27,690,1,,,,Alimentos,6597,,1486458.7,0.0
2026,1001,2026-02-10 00:00:00,GMADA,D,P,2025,7174,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,1238345.0,1223484.9,14860.1,691,1,,,,alimentos,6611,,1238345.0,0.0
2026,1002,2026-02-10 00:00:00,GMADA,D,P,2025,7184,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,947399.59,936030.89,11368.7,691,1,,,,alimentos,6613,,947399.59,0.0
2026,1003,2026-02-10 00:00:00,GMADA,D,P,2025,7081,,2209,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,82764.0,82764.0,0.0,683,1,,,,CAFE,6616,,82764.0,0.0
2026,1004,2026-02-10 00:00:00,GMADA,D,P,2025,7028,,2209,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,384150.0,379540.2,4609.8,683,1,,,,agua,6618,,384150.0,0.0
2026,1005,2026-02-10 00:00:00,GMADA,D,P,2025,6755,,2209,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,93720.0,93288.5,431.5,683,1,,,,bebidas,6619,,93720.0,0.0
2026,1006,2026-02-10 00:00:00,GMADA,D,P,2025,7410,,2209,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,282163.75,273134.57,9029.18,683,1,,,,Alimentos,6623,,282163.75,0.0
2026,1007,2026-02-10 00:00:00,GMADA,D,P,2025,427,,2209,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,277513.72,268633.35,8880.37,683,1,,,,alimentos,6637,,277513.72,0.0
2026,1009,2026-02-10 00:00:00,GMADA,D,P,2025,6192,,2209,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,73250.0,71785.0,1465.0,683,1,,,,AGUA,6642,,73250.0,0.0
2026,1010,2026-02-10 00:00:00,GMADA,D,P,2025,8286,,2209,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,88688.0,86914.24,1773.76,683,1,,,,bebidas,6647,,88688.0,0.0
2026,1011,2026-02-10 00:00:00,GMADA,D,P,2025,7082,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,101245.1,99220.2,2024.9,683,1,,,,ARTS DE LIMP.,6648,,101245.1,0.0
2026,1012,2026-02-10 00:00:00,GMADA,D,P,2025,7694,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,240823.0,233116.74,7706.26,683,1,,,,alimentos,6649,,240823.0,0.0
2026,1014,2026-02-10 00:00:00,GMADA,D,P,2025,8427,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,99672.0,97678.56,1993.44,683,1,,,,alimentos,6658,,99672.0,0.0
2026,1015,2026-02-10 00:00:00,GMADA,D,P,2025,9056,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,2233581.0,2162106.48,71474.52,690,1,,,,comestibles,6659,,2233581.0,0.0
2026,1016,2026-02-10 00:00:00,GMADA,D,P,2025,8982,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,952258.0,921785.84,30472.16,691,1,,,,alimentos,6660,,952258.0,0.0
2026,1017,2026-02-10 00:00:00,GMADA,D,P,2025,9260,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,55914.0,54795.72,1118.28,683,1,,,,arts de almacén,6661,,55914.0,0.0
2026,1018,2026-02-10 00:00:00,GMADA,D,P,2025,8987,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,6224.9,6224.9,0.0,683,1,,,,alimentos,6662,,6224.9,0.0
2026,1019,2026-02-10 00:00:00,GMADA,D,P,2025,9815,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,463550.49,448592.38,14958.11,690,1,,,,Alimentos,6663,,463550.49,0.0
2026,1020,2026-02-10 00:00:00,GMADA,D,P,2025,9816,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,15050.0,14749.0,301.0,683,1,,,,Alimentos,6664,,15050.0,0.0
2026,1021,2026-02-10 00:00:00,GMADA,D,P,2025,9817,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,43258.63,42393.46,865.17,683,1,,,,Alimentos,6665,,43258.63,0.0
2026,1022,2026-02-10 00:00:00,GMADA,D,P,2025,9818,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,67918.0,66559.64,1358.36,683,1,,,,Alimentos,6667,,67918.0,0.0
2026,1023,2026-02-10 00:00:00,GMADA,D,P,2025,8245,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,9922.0,9922.0,0.0,683,1,,,,turrones,6668,,9922.0,0.0
2026,1024,2026-02-10 00:00:00,GMADA,D,P,2025,8481,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,2260610.0,2188072.06,72537.94,690,1,,,,alimentos,6670,,2260610.0,0.0
2026,1025,2026-02-10 00:00:00,GMADA,D,P,2025,8461,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,892846.0,864274.98,28571.02,690,1,,,,prod alimentos,6672,,892846.0,0.0
2026,1026,2026-02-10 00:00:00,GMADA,D,P,2025,7890,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,658663.27,637586.1,21077.17,690,1,,,,alimentos,6673,,658663.27,0.0
2026,1027,2026-02-10 00:00:00,GMADA,D,P,2025,7829,,2209,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,2070817.62,2004551.47,66266.15,690,1,,,,alimentos,6675,,2070817.62,0.0
2026,1028,2026-02-10 00:00:00,GMADA,D,P,2025,9743,,2595,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,31640.0,31640.0,0.0,500,1,,,,repuestos,6676,,31640.0,0.0
2026,1029,2026-02-10 00:00:00,GMADA,D,P,2025,9742,,2595,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,21000.0,21000.0,0.0,500,1,,,,frenos,6677,,21000.0,0.0
2026,1030,2026-02-10 00:00:00,GMADA,D,P,2025,9955,,2595,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,128305.0,128305.0,0.0,500,1,,,,repuestos vehiculos,6680,,128305.0,0.0
2026,1031,2026-02-10 00:00:00,GMADA,D,P,2025,9957,,2595,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,266750.0,262698.41,4051.59,500,1,,,,repuestos vehiculos,6682,,266750.0,0.0
2026,1032,2026-02-10 00:00:00,GMADA,D,P,2025,9627,,2595,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,22960.0,22500.8,459.2,506,1,,,,lamparas.otros,6683,,22960.0,0.0
2026,1033,2026-02-10 00:00:00,GMADA,D,P,2025,6165,,3075,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,711028.99,688276.12,22752.87,522,1,,,,arts de limp,6684,,711028.99,0.0
2026,1034,2026-02-10 00:00:00,GMADA,D,P,2025,9647,,3075,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-10 00:00:00,809904.0,783987.12,25916.88,522,1,,,,arts de limp,6685,,809904.0,0.0
2026,1042,2026-02-11 00:00:00,GMADA,D,P,2025,8993,,866,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-11 00:00:00,467536.8,467536.8,0.0,520,1,,,,PROD FARM,6840,,467536.8,0.0
2026,1043,2026-02-11 00:00:00,GMADA,D,P,2025,9769,,1943,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-11 00:00:00,1620967.14,1598547.8,22419.34,824,1,,,,Repuesto planta oxigeno,6914,,1620967.14,0.0
2026,956,2026-02-09 00:00:00,GMADA,D,P,2025,8623,,141,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,58446.15,58446.15,0.0,492,1,,,,arts de pint,6338,,58446.15,0.0
2026,957,2026-02-09 00:00:00,GMADA,D,P,2025,8320,,141,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,118210.83,118210.83,0.0,493,1,,,,pinturas,6339,,118210.83,0.0
2026,963,2026-02-09 00:00:00,GMADA,D,P,2025,7885,,2334,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,606110.0,603987.8,2122.2,653,1,,,,soporte,6418,,606110.0,0.0
