EJERCICIO,NRO_ORDEN,DOCU_TIPO,DOCU_NRO,FECHA_DE_REGISTRO,NRO_CANCE,BOCA_RECAUDA,JURISDICCION,DEPENDENCIA,DOCU_TIPO_REGULADO,DOCU_NRO_REGULADO,DOCU_TIPO_REGULADOR,DOCU_NRO_REGULADOR,ASIENTO,TIPO_DE_INGRESO,CONTRIBUYENTE,NRO_CONTRIB,ESTADO,DEDUCCIONES,REIM_NRO,FECHA_DOC,FECHA_ANUL
2026,273259,REPA,435,2026-02-04 00:00:00,435,,,,,,,,,,,,,,,2026-02-04 00:00:00,
2026,273260,REPA,436,2026-02-04 00:00:00,436,,,,,,,,,,,,,,,2026-02-04 00:00:00,
2026,273261,REPA,437,2026-02-04 00:00:00,437,,,,,,,,,,,,,,,2026-02-04 00:00:00,
2026,274236,REPA,841,2026-03-10 00:00:00,841,,,,,,,,,,,,,,,2026-03-10 00:00:00,
2026,274234,DIN,54,2026-03-10 00:00:00,,1,1110112000,TESOR,,,,,10658,N,,,,,,2026-03-10 00:00:00,
2026,274235,REPA,840,2026-03-10 00:00:00,840,,,,,,,,,,,,,,,2026-03-10 00:00:00,
2026,274237,REPA,842,2026-03-10 00:00:00,842,,,,,,,,,,,,,,,2026-03-10 00:00:00,
2026,273769,REDO,254,2026-02-23 00:00:00,,10,1110112000,,,,,,8332,N,,,,,,2026-02-23 00:00:00,
2026,273770,REPA,648,2026-02-23 00:00:00,648,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,274273,DIN,55,2026-03-11 00:00:00,,1,1110112000,TESOR,,,,,10819,N,,,,,,2026-03-11 00:00:00,
2026,273878,REDO,265,2026-02-25 00:00:00,,1,1110112000,,,,,,8858,N,,,,,,2026-02-25 00:00:00,
2026,273868,REDO,260,2026-02-25 00:00:00,,22,1110112000,,,,,,8837,N,,,,,,2026-02-25 00:00:00,
2026,274242,REDO,327,2026-03-10 00:00:00,,4,1110112000,,,,,,10688,N,,,,,,2026-03-10 00:00:00,
2026,274280,REDO,345,2026-03-11 00:00:00,,4,1110112000,,,,,,10851,N,,,,,,2026-03-11 00:00:00,
2026,274255,REDO,336,2026-03-10 00:00:00,,5,1110112000,,,,,,10735,N,,,,,,2026-03-10 00:00:00,
2026,274284,REDO,331,2026-03-11 00:00:00,,24,1110112000,,,,,,10871,N,,,,,,2026-03-11 00:00:00,
2026,274277,REDO,332,2026-03-11 00:00:00,,24,1110112000,,,,,,10832,N,,,,,,2026-03-11 00:00:00,
2026,274293,REDO,273,2026-03-11 00:00:00,,1,1110112000,,,,,,10895,N,,,,,,2026-03-11 00:00:00,
2026,274282,REDO,343,2026-03-11 00:00:00,,25,1110112000,,,,,,10858,N,,,,,,2026-03-11 00:00:00,
2026,274291,REDO,349,2026-03-11 00:00:00,,1,1110112000,,,,,,10891,N,,,,,,2026-03-11 00:00:00,
2026,274286,REDO,344,2026-03-11 00:00:00,,33,1110112000,,,,,,10879,N,,,,,,2026-03-11 00:00:00,
2026,274289,REPA,860,2026-03-11 00:00:00,860,,,,,,,,,,,,,,,2026-03-11 00:00:00,
2026,274302,REDO,347,2026-03-11 00:00:00,,1,1110112000,,,,,,10910,N,,,,,,2026-03-11 00:00:00,
2026,274300,REDO,356,2026-03-11 00:00:00,,1,1110112000,,,,,,10908,N,,,,,,2026-03-11 00:00:00,
2026,274093,REDO,308,2026-03-05 00:00:00,,4,1110112000,,,,,,10154,N,,,,,,2026-03-05 00:00:00,
2026,274084,DIN,51,2026-03-05 00:00:00,,1,1110112000,TESOR,,,,,10117,N,,,,,,2026-03-05 00:00:00,
2026,274096,REPA,770,2026-03-05 00:00:00,770,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274091,REDO,299,2026-03-05 00:00:00,,22,1110112000,,,,,,10143,N,,,,,,2026-03-05 00:00:00,
2026,274100,REPA,772,2026-03-05 00:00:00,772,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274097,REPA,771,2026-03-05 00:00:00,771,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274105,REPA,776,2026-03-05 00:00:00,776,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274106,REPA,777,2026-03-05 00:00:00,777,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274107,REPA,778,2026-03-05 00:00:00,778,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274108,REPA,779,2026-03-05 00:00:00,779,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274109,REPA,780,2026-03-05 00:00:00,780,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274121,REPA,784,2026-03-05 00:00:00,784,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274122,REPA,785,2026-03-05 00:00:00,785,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274126,REDO,323,2026-03-05 00:00:00,,1,1110112000,,,,,,10299,N,,,,,,2026-03-05 00:00:00,
2026,274127,REPA,787,2026-03-05 00:00:00,787,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274034,REPA,744,2026-03-04 00:00:00,744,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274035,REPA,745,2026-03-04 00:00:00,745,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274036,REPA,746,2026-03-04 00:00:00,746,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274037,REPA,747,2026-03-04 00:00:00,747,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274038,REPA,748,2026-03-04 00:00:00,748,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274039,REPA,749,2026-03-04 00:00:00,749,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274040,REPA,750,2026-03-04 00:00:00,750,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274041,REPA,751,2026-03-04 00:00:00,751,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274042,REPAD,751,2026-03-04 00:00:00,751,,,,,,,,,,,,,N,,2026-03-04 00:00:00,
2026,274043,REPA,752,2026-03-04 00:00:00,752,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274044,REPAD,752,2026-03-04 00:00:00,752,,,,,,,,,,,,,N,,2026-03-04 00:00:00,
2026,274045,REPA,753,2026-03-04 00:00:00,753,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274046,REPAD,753,2026-03-04 00:00:00,753,,,,,,,,,,,,,N,,2026-03-04 00:00:00,
2026,274047,REPA,754,2026-03-04 00:00:00,754,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274048,REPAD,754,2026-03-04 00:00:00,754,,,,,,,,,,,,,N,,2026-03-04 00:00:00,
2026,274049,REPA,755,2026-03-04 00:00:00,755,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274052,REPA,756,2026-03-04 00:00:00,756,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,274056,REDO,290,2026-03-04 00:00:00,,22,1110112000,,,,,,9938,N,,,,,,2026-03-04 00:00:00,
2026,274054,REDO,298,2026-03-04 00:00:00,,4,1110112000,,,,,,9930,N,,,,,,2026-03-04 00:00:00,
2026,274073,REDO,316,2026-03-04 00:00:00,,1,1110112000,,,,,,10074,N,,,,,,2026-03-04 00:00:00,
2026,274060,DIN,50,2026-03-04 00:00:00,,1,1110112000,TESOR,,,,,9963,N,,,,,,2026-03-04 00:00:00,
2026,274062,REPA,759,2026-03-04 00:00:00,759,,,,,,,,,,,,,,,2026-03-04 00:00:00,
2026,273583,REPA,555,2026-02-18 00:00:00,555,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273581,REPA,553,2026-02-18 00:00:00,553,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273582,REPA,554,2026-02-18 00:00:00,554,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273584,REPA,556,2026-02-18 00:00:00,556,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273585,REPA,557,2026-02-18 00:00:00,557,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273586,REPA,558,2026-02-18 00:00:00,558,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273587,REPAD,558,2026-02-18 00:00:00,558,,,,,,,,,,,,,N,2,2026-02-18 00:00:00,
2026,273588,REPA,559,2026-02-18 00:00:00,559,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273589,REPAD,559,2026-02-18 00:00:00,559,,,,,,,,,,,,,N,2,2026-02-18 00:00:00,
2026,273594,REPA,561,2026-02-18 00:00:00,561,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273595,REPAD,561,2026-02-18 00:00:00,561,,,,,,,,,,,,,N,2,2026-02-18 00:00:00,
2026,273613,REPA,569,2026-02-18 00:00:00,569,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273614,REPAD,569,2026-02-18 00:00:00,569,,,,,,,,,,,,,N,2,2026-02-18 00:00:00,
2026,273615,REPA,570,2026-02-18 00:00:00,570,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273617,REPA,572,2026-02-18 00:00:00,572,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273618,REPA,573,2026-02-18 00:00:00,573,,,,,,,,,,,,,,,2026-02-18 00:00:00,
2026,273626,REPAD,564,2026-02-18 00:00:00,564,,,,,,,,,,,,,N,2,2026-02-18 00:00:00,
2026,274159,REDO,329,2026-03-06 00:00:00,,5,1110112000,,,,,,10398,N,,,,,,2026-03-06 00:00:00,
2026,273635,REDO,225,2026-02-19 00:00:00,,24,1110112000,,,,,,7754,N,,,,,,2026-02-18 00:00:00,
2026,273631,REDO,232,2026-02-19 00:00:00,,4,1110112000,,,,,,7750,N,,,,,,2026-02-18 00:00:00,
2026,273639,REDO,222,2026-02-19 00:00:00,,1,1110112000,,,,,,7759,N,,,,,,2026-02-18 00:00:00,
2026,273658,REDO,240,2026-02-19 00:00:00,,34,1110112000,,,,,,7802,N,,,,,,2026-02-19 00:00:00,
2026,273663,REDO,238,2026-02-19 00:00:00,,10,1110112000,,,,,,7809,N,,,,,,2026-02-19 00:00:00,
2026,273641,REDO,235,2026-02-19 00:00:00,,10,1110112000,,,,,,7761,N,,,,,,2026-02-18 00:00:00,
2026,273671,REDO,243,2026-02-19 00:00:00,,29,1110112000,,,,,,7852,N,,,,,,2026-02-19 00:00:00,
2026,273660,REDO,237,2026-02-19 00:00:00,,25,1110112000,,,,,,7804,N,,,,,,2026-02-19 00:00:00,
2026,273666,REDO,229,2026-02-19 00:00:00,,5,1110112000,,,,,,7820,N,,,,,,2026-02-18 00:00:00,
2026,273674,REPA,596,2026-02-19 00:00:00,596,,,,,,,,,,,,,,,2026-02-19 00:00:00,
2026,273668,DIN,39,2026-02-19 00:00:00,,1,1110112000,TESOR,,,,,7829,N,,,,,,2026-02-19 00:00:00,
2026,273728,REPA,623,2026-02-23 00:00:00,623,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273727,REPA,622,2026-02-23 00:00:00,622,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273729,REPA,624,2026-02-23 00:00:00,624,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273730,REPA,625,2026-02-23 00:00:00,625,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273731,REPA,626,2026-02-23 00:00:00,626,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273732,REPAD,626,2026-02-23 00:00:00,626,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273733,REPA,627,2026-02-23 00:00:00,627,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273734,REPA,628,2026-02-23 00:00:00,628,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273735,REPA,629,2026-02-23 00:00:00,629,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273736,REPAD,629,2026-02-23 00:00:00,629,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273741,REPA,630,2026-02-23 00:00:00,630,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273742,REPA,631,2026-02-23 00:00:00,631,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273743,REPA,632,2026-02-23 00:00:00,632,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273744,REPAD,632,2026-02-23 00:00:00,632,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273745,REPA,633,2026-02-23 00:00:00,633,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273746,REPAD,633,2026-02-23 00:00:00,633,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273747,REPA,634,2026-02-23 00:00:00,634,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273748,REPA,635,2026-02-23 00:00:00,635,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273547,REPA,539,2026-02-13 00:00:00,539,,,,,,,,,,,,,,,2026-02-13 00:00:00,
2026,273548,REPA,540,2026-02-13 00:00:00,540,,,,,,,,,,,,,,,2026-02-13 00:00:00,
2026,273549,REPAD,540,2026-02-13 00:00:00,540,,,,,,,,,,,,,N,2,2026-02-13 00:00:00,
2026,273550,REPA,541,2026-02-13 00:00:00,541,,,,,,,,,,,,,,,2026-02-13 00:00:00,
2026,273551,REPAD,541,2026-02-13 00:00:00,541,,,,,,,,,,,,,N,2,2026-02-13 00:00:00,
2026,273552,REPA,542,2026-02-13 00:00:00,542,,,,,,,,,,,,,,,2026-02-13 00:00:00,
2026,273553,REPA,543,2026-02-13 00:00:00,543,,,,,,,,,,,,,,,2026-02-13 00:00:00,
2026,273554,REPA,544,2026-02-13 00:00:00,544,,,,,,,,,,,,,,,2026-02-13 00:00:00,
2026,273564,REPA,547,2026-02-13 00:00:00,547,,,,,,,,,,,,,,,2026-02-13 00:00:00,
2026,273573,REDO,227,2026-02-13 00:00:00,,1,1110112000,,,,,,7364,N,,,,,,2026-02-13 00:00:00,
2026,273566,REDO,219,2026-02-13 00:00:00,,5,1110112000,,,,,,7312,N,,,,,,2026-02-13 00:00:00,
2026,273579,REDO,226,2026-02-13 00:00:00,,1,1110112000,,,,,,7370,N,,,,,,2026-02-13 00:00:00,
2026,274079,REPA,763,2026-03-05 00:00:00,763,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,273575,REDO,221,2026-02-13 00:00:00,,22,1110112000,,,,,,7367,N,,,,,,2026-02-13 00:00:00,
2026,274080,REPAD,763,2026-03-05 00:00:00,763,,,,,,,,,,,,,N,,2026-03-05 00:00:00,
2026,274083,REPA,764,2026-03-05 00:00:00,764,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274085,REPA,765,2026-03-05 00:00:00,765,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274086,REPA,766,2026-03-05 00:00:00,766,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274087,REPA,767,2026-03-05 00:00:00,767,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274088,REPA,768,2026-03-05 00:00:00,768,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274089,REPA,769,2026-03-05 00:00:00,769,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274102,REPA,774,2026-03-05 00:00:00,774,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274099,REDO,304,2026-03-05 00:00:00,,24,1110112000,,,,,,10165,N,,,,,,2026-03-05 00:00:00,
2026,274101,REPA,773,2026-03-05 00:00:00,773,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274103,REPA,775,2026-03-05 00:00:00,775,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274104,REPAD,775,2026-03-05 00:00:00,775,,,,,,,,,,,,,N,,2026-03-05 00:00:00,
2026,274110,REPA,781,2026-03-05 00:00:00,781,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274111,REPAD,781,2026-03-05 00:00:00,781,,,,,,,,,,,,,N,,2026-03-05 00:00:00,
2026,274131,REDO,317,2026-03-05 00:00:00,,1,1110112000,,,,,,10321,N,,,,,,2026-03-05 00:00:00,
2026,274120,REDO,315,2026-03-05 00:00:00,,5,1110112000,,,,,,10258,N,,,,,,2026-03-05 00:00:00,
2026,274129,REDO,318,2026-03-05 00:00:00,,1,1110112000,,,,,,10312,N,,,,,,2026-03-05 00:00:00,
2026,273749,REPA,636,2026-02-23 00:00:00,636,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273750,REPA,637,2026-02-23 00:00:00,637,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273751,REPA,638,2026-02-23 00:00:00,638,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273752,REPA,639,2026-02-23 00:00:00,639,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273753,REPA,640,2026-02-23 00:00:00,640,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273754,REPA,641,2026-02-23 00:00:00,641,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273755,REPAD,641,2026-02-23 00:00:00,641,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273756,REPA,642,2026-02-23 00:00:00,642,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273757,REPA,643,2026-02-23 00:00:00,643,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273758,REPA,644,2026-02-23 00:00:00,644,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273759,REPA,645,2026-02-23 00:00:00,645,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273760,REPAD,645,2026-02-23 00:00:00,645,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273761,REPA,646,2026-02-23 00:00:00,646,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273762,REPAD,646,2026-02-23 00:00:00,646,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273763,REPA,647,2026-02-23 00:00:00,647,,,,,,,,,,,,,,,2026-02-23 00:00:00,
2026,273776,REDO,257,2026-02-23 00:00:00,,1,1110112000,,,,,,8357,N,,,,,,2026-02-23 00:00:00,
2026,273774,REDO,218,2026-02-23 00:00:00,,1,1110112000,,,,,,8348,N,,,,,,2026-02-23 00:00:00,
2026,273782,REPAD,623,2026-02-23 00:00:00,623,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273783,REPAD,628,2026-02-23 00:00:00,628,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273780,REDO,249,2026-02-23 00:00:00,,1,1110112000,,,,,,8372,N,,,,,,2026-02-23 00:00:00,
2026,273781,REPAD,622,2026-02-23 00:00:00,622,,,,,,,,,,,,,N,2,2026-02-23 00:00:00,
2026,273830,DIN,43,2026-02-25 00:00:00,,1,1110112000,TESOR,,,,,8661,N,,,,,,2026-02-25 00:00:00,
2026,273828,REDO,255,2026-02-25 00:00:00,,3,1110112000,,,,,,8652,N,,,,,,2026-02-23 00:00:00,
2026,273846,REDO,269,2026-02-25 00:00:00,,34,1110112000,,,,,,8728,N,,,,,,2026-02-25 00:00:00,
2026,273859,REDO,264,2026-02-25 00:00:00,,5,1110112000,,,,,,8768,N,,,,,,2026-02-24 00:00:00,
2026,273843,REDO,261,2026-02-25 00:00:00,,24,1110112000,,,,,,8725,N,,,,,,2026-02-25 00:00:00,
2026,273863,REDO,263,2026-02-25 00:00:00,,10,1110112000,,,,,,8789,N,,,,,,2026-02-25 00:00:00,
2026,273857,DIN,44,2026-02-25 00:00:00,,1,1110112000,TESOR,REDO,223,,,8764,R,,,,,,2026-02-25 00:00:00,
2026,273943,REDO,283,2026-02-27 00:00:00,,5,1110112000,,,,,,9230,N,,,,,,2026-02-26 00:00:00,
2026,273861,REDO,268,2026-02-25 00:00:00,,25,1110112000,,,,,,8787,N,,,,,,2026-02-25 00:00:00,
2026,273939,DIN,47,2026-02-27 00:00:00,,1,1110112000,TESOR,,,,,9103,N,,,,,,2026-02-27 00:00:00,
2026,273865,REDO,276,2026-02-25 00:00:00,,29,1110112000,,,,,,8826,N,,,,,,2026-02-25 00:00:00,
2026,273948,REPA,706,2026-02-27 00:00:00,706,,,,,,,,,,,,,,,2026-02-27 00:00:00,
2026,273949,REPA,707,2026-02-27 00:00:00,707,,,,,,,,,,,,,,,2026-02-27 00:00:00,
2026,273946,REDO,287,2026-02-27 00:00:00,,1,1110112000,,,,,,9232,N,,,,,,2026-02-26 00:00:00,
2026,273947,REPA,705,2026-02-27 00:00:00,705,,,,,,,,,,,,,,,2026-02-27 00:00:00,
2026,273950,REPA,708,2026-02-27 00:00:00,708,,,,,,,,,,,,,,,2026-02-27 00:00:00,
2026,273951,REPA,709,2026-02-27 00:00:00,709,,,,,,,,,,,,,,,2026-02-27 00:00:00,
2026,273952,REPA,710,2026-02-27 00:00:00,710,,,,,,,,,,,,,,,2026-02-27 00:00:00,
2026,273970,REDO,277,2026-02-27 00:00:00,,22,1110112000,,,,,,9464,N,,,,,,2026-02-27 00:00:00,
2026,273960,REDO,296,2026-02-27 00:00:00,,3,1110112000,,,,,,9329,N,,,,,,2026-02-27 00:00:00,
2026,274113,REPAD,782,2026-03-05 00:00:00,782,,,,,,,,,,,,,N,,2026-03-05 00:00:00,
2026,274112,REPA,782,2026-03-05 00:00:00,782,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274114,REPA,783,2026-03-05 00:00:00,783,,,,,,,,,,,,,,,2026-03-05 00:00:00,
2026,274115,REPAD,783,2026-03-05 00:00:00,783,,,,,,,,,,,,,N,,2026-03-05 00:00:00,
2026,274353,REPA,889,2026-03-13 00:00:00,889,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274354,REPAD,889,2026-03-13 00:00:00,889,,,,,,,,,,,,,N,,2026-03-13 00:00:00,
2026,274355,REPAD,889,2026-03-13 00:00:00,889,,,,,,,,,,,,,A,,2026-03-13 00:00:00,
2026,274356,REPA,890,2026-03-13 00:00:00,890,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274357,REPA,891,2026-03-13 00:00:00,891,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274358,REPAD,891,2026-03-13 00:00:00,891,,,,,,,,,,,,,N,,2026-03-13 00:00:00,
2026,274359,REPA,892,2026-03-13 00:00:00,892,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274360,REPAD,892,2026-03-13 00:00:00,892,,,,,,,,,,,,,N,,2026-03-13 00:00:00,
2026,274361,REPA,893,2026-03-13 00:00:00,893,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274362,REPA,894,2026-03-13 00:00:00,894,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274363,REPA,895,2026-03-13 00:00:00,895,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274364,REPAD,895,2026-03-13 00:00:00,895,,,,,,,,,,,,,N,,2026-03-13 00:00:00,
2026,274365,REPA,896,2026-03-13 00:00:00,896,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274366,REPAD,896,2026-03-13 00:00:00,896,,,,,,,,,,,,,N,,2026-03-13 00:00:00,
2026,274367,REPA,897,2026-03-13 00:00:00,897,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274368,REPA,898,2026-03-13 00:00:00,898,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274369,REPAD,898,2026-03-13 00:00:00,898,,,,,,,,,,,,,N,,2026-03-13 00:00:00,
2026,274370,REPA,899,2026-03-13 00:00:00,899,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274376,REPA,903,2026-03-13 00:00:00,903,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274393,REPA,912,2026-03-13 00:00:00,912,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274379,REDO,330,2026-03-13 00:00:00,,22,1110112000,,,,,,11236,N,,,,,,2026-03-13 00:00:00,
2026,274392,REPA,911,2026-03-13 00:00:00,911,,,,,,,,,,,,,,,2026-03-13 00:00:00,
2026,274398,REPAD,903,2026-03-13 00:00:00,903,,,,,,,,,,,,,N,,2026-03-13 00:00:00,
2026,274448,DIN,60,2026-03-17 00:00:00,,1,1110112000,TESOR,,,,,11592,N,,,,,,2026-03-17 00:00:00,
2026,274287,REPAD,857,2026-03-11 00:00:00,857,,,,,,,,,,,,,A,,2026-03-11 00:00:00,
